frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
1795,2026-08-26 15:15:09.231057-07:00,2026-08-26 15:15:09.243026-07:00,0 days 00:00:00.011969,"[[-0.75992957  0.30516198 -0.57391917  0.09897   ]
 [-0.41111306 -0.90955919  0.06072996  0.05754   ]
 [-0.50348099  0.28209616  0.816657   -1.44665   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.4497   0.21061  0.86799 -0.0659 ]
 [-0.41266 -0.81288  0.41103  1.12667]
 [ 0.79214 -0.54303 -0.27864  0.36344]
 [ 0.       0.       0.       1.     ]]","[[ 0.4497      0.21061     0.86799    -0.06234668]
 [-0.41266    -0.81288     0.41103     1.13548462]
 [ 0.79214    -0.54303    -0.27864     0.3516232 ]
 [ 0.          0.          0.          1.        ]]"
1796,2026-08-26 15:15:09.261977-07:00,2026-08-26 15:15:09.243026-07:00,0 days 00:00:00.018951,"[[-0.75992957  0.30516198 -0.57391917  0.09897   ]
 [-0.41111306 -0.90955919  0.06072996  0.05754   ]
 [-0.50348099  0.28209616  0.816657   -1.44665   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.4497   0.21061  0.86799 -0.0659 ]
 [-0.41266 -0.81288  0.41103  1.12667]
 [ 0.79214 -0.54303 -0.27864  0.36344]
 [ 0.       0.       0.       1.     ]]","[[ 0.4497      0.21061     0.86799    -0.06234668]
 [-0.41266    -0.81288     0.41103     1.13548462]
 [ 0.79214    -0.54303    -0.27864     0.3516232 ]
 [ 0.          0.          0.          1.        ]]"
1797,2026-08-26 15:15:09.296881-07:00,2026-08-26 15:15:09.302892-07:00,0 days 00:00:00.006011,"[[-0.74363084  0.33924153 -0.57613224  0.09887   ]
 [-0.42102236 -0.90700197  0.00935979  0.05694   ]
 [-0.51937785  0.24952478  0.8173029  -1.44661   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.4589   0.16281  0.87344 -0.06556]
 [-0.44391 -0.80956  0.38413  1.12638]
 [ 0.76965 -0.56401 -0.29923  0.36336]
 [ 0.       0.       0.       1.     ]]","[[ 0.4589      0.16281     0.87344    -0.06205706]
 [-0.44391    -0.80956     0.38413     1.13528187]
 [ 0.76965    -0.56401    -0.29923     0.35159369]
 [ 0.          0.          0.          1.        ]]"
1798,2026-08-26 15:15:09.328795-07:00,2026-08-26 15:15:09.347745-07:00,0 days 00:00:00.018950,"[[-0.72798693  0.37033329 -0.57696472  0.09886   ]
 [-0.42948753 -0.90230421 -0.03725007  0.05606   ]
 [-0.53439263  0.22068159  0.8159192  -1.4466    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.46566  0.11867  0.87697 -0.06526]
 [-0.47238 -0.80465  0.35971  1.1261 ]
 [ 0.74834 -0.58177 -0.31864  0.36327]
 [ 0.       0.       0.       1.     ]]","[[ 0.46566     0.11867     0.87697    -0.06179882]
 [-0.47238    -0.80465     0.35971     1.13508223]
 [ 0.74834    -0.58177    -0.31864     0.35155252]
 [ 0.          0.          0.          1.        ]]"
1799,2026-08-26 15:15:09.362706-07:00,2026-08-26 15:15:09.347745-07:00,0 days 00:00:00.014961,"[[-0.72798693  0.37033329 -0.57696472  0.09886   ]
 [-0.42948753 -0.90230421 -0.03725007  0.05606   ]
 [-0.53439263  0.22068159  0.8159192  -1.4466    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.46566  0.11867  0.87697 -0.06526]
 [-0.47238 -0.80465  0.35971  1.1261 ]
 [ 0.74834 -0.58177 -0.31864  0.36327]
 [ 0.       0.       0.       1.     ]]","[[ 0.46566     0.11867     0.87697    -0.06179882]
 [-0.47238    -0.80465     0.35971     1.13508223]
 [ 0.74834    -0.58177    -0.31864     0.35155252]
 [ 0.          0.          0.          1.        ]]"
1800,2026-08-26 15:15:09.398608-07:00,2026-08-26 15:15:09.407586-07:00,0 days 00:00:00.008978,"[[-0.71384637  0.39789416 -0.57628431  0.09883   ]
 [-0.43593585 -0.89650432 -0.07899332  0.05545   ]
 [-0.54807235  0.19483389  0.81342268 -1.44666   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47164  0.06561  0.87935 -0.06492]
 [-0.50614 -0.79645  0.33089  1.12576]
 [ 0.72207 -0.60113 -0.34243  0.36314]
 [ 0.       0.       0.       1.     ]]","[[ 0.47164    0.06561    0.87935   -0.0615032]
 [-0.50614   -0.79645    0.33089    1.1348389]
 [ 0.72207   -0.60113   -0.34243    0.3514841]
 [ 0.         0.         0.         1.       ]]"
1801,2026-08-26 15:15:09.430523-07:00,2026-08-26 15:15:09.407586-07:00,0 days 00:00:00.022937,"[[-0.71384637  0.39789416 -0.57628431  0.09883   ]
 [-0.43593585 -0.89650432 -0.07899332  0.05545   ]
 [-0.54807235  0.19483389  0.81342268 -1.44666   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47164  0.06561  0.87935 -0.06492]
 [-0.50614 -0.79645  0.33089  1.12576]
 [ 0.72207 -0.60113 -0.34243  0.36314]
 [ 0.       0.       0.       1.     ]]","[[ 0.47164    0.06561    0.87935   -0.0615032]
 [-0.50614   -0.79645    0.33089    1.1348389]
 [ 0.72207   -0.60113   -0.34243    0.3514841]
 [ 0.         0.         0.         1.       ]]"
1802,2026-08-26 15:15:09.463456-07:00,2026-08-26 15:15:09.467425-07:00,0 days 00:00:00.003969,"[[-0.7004946   0.42319817 -0.57463956  0.09884   ]
 [-0.44166883 -0.88955356 -0.11671804  0.0548    ]
 [-0.56056753  0.17204003  0.81004091 -1.4467    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.475    0.01865  0.87979 -0.06463]
 [-0.53559 -0.78715  0.30585  1.12544]
 [ 0.69822 -0.61649 -0.36391  0.36301]
 [ 0.       0.       0.       1.     ]]","[[ 0.475       0.01865     0.87979    -0.0612471 ]
 [-0.53559    -0.78715     0.30585     1.13460423]
 [ 0.69822    -0.61649    -0.36391     0.35141119]
 [ 0.          0.          0.          1.        ]]"
1803,2026-08-26 15:15:09.497345-07:00,2026-08-26 15:15:09.467425-07:00,0 days 00:00:00.029920,"[[-0.7004946   0.42319817 -0.57463956  0.09884   ]
 [-0.44166883 -0.88955356 -0.11671804  0.0548    ]
 [-0.56056753  0.17204003  0.81004091 -1.4467    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.475    0.01865  0.87979 -0.06463]
 [-0.53559 -0.78715  0.30585  1.12544]
 [ 0.69822 -0.61649 -0.36391  0.36301]
 [ 0.       0.       0.       1.     ]]","[[ 0.475       0.01865     0.87979    -0.0612471 ]
 [-0.53559    -0.78715     0.30585     1.13460423]
 [ 0.69822    -0.61649    -0.36391     0.35141119]
 [ 0.          0.          0.          1.        ]]"
1804,2026-08-26 15:15:09.530256-07:00,2026-08-26 15:15:09.527265-07:00,0 days 00:00:00.002991,"[[-0.68829896  0.44595163 -0.57216404  0.09886   ]
 [-0.44570247 -0.88227091 -0.15148384  0.05433   ]
 [-0.57235815  0.15074876  0.80602789 -1.44676   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47623 -0.0119   0.87924 -0.06445]
 [-0.55454 -0.78006  0.2898   1.12524]
 [ 0.68241 -0.62559 -0.37809  0.36292]
 [ 0.       0.       0.       1.     ]]","[[ 0.47623    -0.0119      0.87924    -0.06108662]
 [-0.55454    -0.78006     0.2898      1.13445976]
 [ 0.68241    -0.62559    -0.37809     0.35135963]
 [ 0.          0.          0.          1.        ]]"
1805,2026-08-26 15:15:09.564166-07:00,2026-08-26 15:15:09.587104-07:00,0 days 00:00:00.022938,"[[-0.67732989  0.46467397 -0.5703528   0.0989    ]
 [-0.44893049 -0.87525921 -0.17995201  0.05396   ]
 [-0.58282556  0.13416189  0.80144554 -1.44682   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47671 -0.04397  0.87796 -0.06427]
 [-0.57426 -0.77176  0.27316  1.12502]
 [ 0.66557 -0.63439 -0.39316  0.36282]
 [ 0.       0.       0.       1.     ]]","[[ 0.47671    -0.04397     0.87796    -0.06092489]
 [-0.57426    -0.77176     0.27316     1.13429816]
 [ 0.66557    -0.63439    -0.39316     0.3513009 ]
 [ 0.          0.          0.          1.        ]]"
1806,2026-08-26 15:15:09.600069-07:00,2026-08-26 15:15:09.587104-07:00,0 days 00:00:00.012965,"[[-0.67732989  0.46467397 -0.5703528   0.0989    ]
 [-0.44893049 -0.87525921 -0.17995201  0.05396   ]
 [-0.58282556  0.13416189  0.80144554 -1.44682   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47671 -0.04397  0.87796 -0.06427]
 [-0.57426 -0.77176  0.27316  1.12502]
 [ 0.66557 -0.63439 -0.39316  0.36282]
 [ 0.       0.       0.       1.     ]]","[[ 0.47671    -0.04397     0.87796    -0.06092489]
 [-0.57426    -0.77176     0.27316     1.13429816]
 [ 0.66557    -0.63439    -0.39316     0.3513009 ]
 [ 0.          0.          0.          1.        ]]"
1807,2026-08-26 15:15:09.630023-07:00,2026-08-26 15:15:09.632013-07:00,0 days 00:00:00.001990,"[[-0.66987657  0.47953985 -0.56683941  0.09891   ]
 [-0.45156506 -0.86915354 -0.20164602  0.05357   ]
 [-0.58936778  0.12088692  0.79876903 -1.4468    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47663 -0.06086  0.877   -0.06418]
 [-0.58457 -0.76703  0.26447  1.1249 ]
 [ 0.65659 -0.63872 -0.40117  0.36277]
 [ 0.       0.       0.       1.     ]]","[[ 0.47663    -0.06086     0.877      -0.06084358]
 [-0.58457    -0.76703     0.26447     1.1342088 ]
 [ 0.65659    -0.63872    -0.40117     0.35127317]
 [ 0.          0.          0.          1.        ]]"
1808,2026-08-26 15:15:09.663900-07:00,2026-08-26 15:15:09.691852-07:00,0 days 00:00:00.027952,"[[-0.66010847  0.49726429 -0.56301424  0.09891   ]
 [-0.45362212 -0.86130487 -0.22886872  0.05315   ]
 [-0.59873515  0.10431753  0.79412472 -1.4469    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47644 -0.07225  0.87623 -0.06412]
 [-0.59149 -0.7637   0.25864  1.12482]
 [ 0.6505  -0.64151 -0.40659  0.36273]
 [ 0.       0.       0.       1.     ]]","[[ 0.47644    -0.07225     0.87623    -0.06078912]
 [-0.59149    -0.7637      0.25864     1.13414939]
 [ 0.6505     -0.64151    -0.40659     0.3512484 ]
 [ 0.          0.          0.          1.        ]]"
1809,2026-08-26 15:15:09.696843-07:00,2026-08-26 15:15:09.691852-07:00,0 days 00:00:00.004991,"[[-0.66010847  0.49726429 -0.56301424  0.09891   ]
 [-0.45362212 -0.86130487 -0.22886872  0.05315   ]
 [-0.59873515  0.10431753  0.79412472 -1.4469    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47644 -0.07225  0.87623 -0.06412]
 [-0.59149 -0.7637   0.25864  1.12482]
 [ 0.6505  -0.64151 -0.40659  0.36273]
 [ 0.       0.       0.       1.     ]]","[[ 0.47644    -0.07225     0.87623    -0.06078912]
 [-0.59149    -0.7637      0.25864     1.13414939]
 [ 0.6505     -0.64151    -0.40659     0.3512484 ]
 [ 0.          0.          0.          1.        ]]"
1810,2026-08-26 15:15:09.730757-07:00,2026-08-26 15:15:09.751686-07:00,0 days 00:00:00.020929,"[[-0.65783637  0.50023158 -0.56304501  0.09889   ]
 [-0.45470098 -0.85974139 -0.23257634  0.05315   ]
 [-0.60041513  0.10301994  0.79302495 -1.44685   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47628 -0.07887  0.87575 -0.06409]
 [-0.5955  -0.76172  0.25527  1.12478]
 [ 0.64694 -0.64309 -0.40976  0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47628    -0.07887     0.87575    -0.06076209]
 [-0.5955     -0.76172     0.25527     1.1341214 ]
 [ 0.64694    -0.64309    -0.40976     0.35123728]
 [ 0.          0.          0.          1.        ]]"
1811,2026-08-26 15:15:09.764630-07:00,2026-08-26 15:15:09.751686-07:00,0 days 00:00:00.012944,"[[-0.65783637  0.50023158 -0.56304501  0.09889   ]
 [-0.45470098 -0.85974139 -0.23257634  0.05315   ]
 [-0.60041513  0.10301994  0.79302495 -1.44685   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47628 -0.07887  0.87575 -0.06409]
 [-0.5955  -0.76172  0.25527  1.12478]
 [ 0.64694 -0.64309 -0.40976  0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47628    -0.07887     0.87575    -0.06076209]
 [-0.5955     -0.76172     0.25527     1.1341214 ]
 [ 0.64694    -0.64309    -0.40976     0.35123728]
 [ 0.          0.          0.          1.        ]]"
1812,2026-08-26 15:15:09.798469-07:00,2026-08-26 15:15:09.797472-07:00,0 days 00:00:00.000997,"[[-0.65730473  0.50063212 -0.56330984  0.09876   ]
 [-0.45414549 -0.85963264 -0.23405897  0.05304   ]
 [-0.60141696  0.10197655  0.79240042 -1.44675   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47627 -0.07952  0.8757  -0.06408]
 [-0.5959  -0.76152  0.25494  1.12477]
 [ 0.64659 -0.64324 -0.41007  0.3627 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.47627    -0.07952     0.8757     -0.06075248]
 [-0.5959     -0.76152     0.25494     1.13411266]
 [ 0.64659    -0.64324    -0.41007     0.35122817]
 [ 0.          0.          0.          1.        ]]"
1813,2026-08-26 15:15:09.830406-07:00,2026-08-26 15:15:09.856335-07:00,0 days 00:00:00.025929,"[[-0.65772075  0.50096841 -0.56252473  0.09865   ]
 [-0.4546804  -0.85943145 -0.2337591   0.05311   ]
 [-0.60055737  0.10202076  0.79304641 -1.44674   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07967  0.87569 -0.06408]
 [-0.59599 -0.76148  0.25486  1.12477]
 [ 0.64651 -0.64328 -0.41015  0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07967     0.87569    -0.06075246]
 [-0.59599    -0.76148     0.25486     1.13411289]
 [ 0.64651    -0.64328    -0.41015     0.35123829]
 [ 0.          0.          0.          1.        ]]"
1814,2026-08-26 15:15:09.863297-07:00,2026-08-26 15:15:09.856335-07:00,0 days 00:00:00.006962,"[[-0.65772075  0.50096841 -0.56252473  0.09865   ]
 [-0.4546804  -0.85943145 -0.2337591   0.05311   ]
 [-0.60055737  0.10202076  0.79304641 -1.44674   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07967  0.87569 -0.06408]
 [-0.59599 -0.76148  0.25486  1.12477]
 [ 0.64651 -0.64328 -0.41015  0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07967     0.87569    -0.06075246]
 [-0.59599    -0.76148     0.25486     1.13411289]
 [ 0.64651    -0.64328    -0.41015     0.35123829]
 [ 0.          0.          0.          1.        ]]"
1815,2026-08-26 15:15:09.898202-07:00,2026-08-26 15:15:09.916156-07:00,0 days 00:00:00.017954,"[[-0.65722272  0.50090852 -0.56315979  0.0985    ]
 [-0.45416891 -0.85950793 -0.23447114  0.05309   ]
 [-0.6014889   0.1016699   0.79238522 -1.44667   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07971  0.87568 -0.06409]
 [-0.59601 -0.76147  0.25484  1.12477]
 [ 0.64649 -0.64329 -0.41016  0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07971     0.87568    -0.06076256]
 [-0.59601    -0.76147     0.25484     1.13411291]
 [ 0.64649    -0.64329    -0.41016     0.35124841]
 [ 0.          0.          0.          1.        ]]"
1816,2026-08-26 15:15:09.930118-07:00,2026-08-26 15:15:09.916156-07:00,0 days 00:00:00.013962,"[[-0.65722272  0.50090852 -0.56315979  0.0985    ]
 [-0.45416891 -0.85950793 -0.23447114  0.05309   ]
 [-0.6014889   0.1016699   0.79238522 -1.44667   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07971  0.87568 -0.06409]
 [-0.59601 -0.76147  0.25484  1.12477]
 [ 0.64649 -0.64329 -0.41016  0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07971     0.87568    -0.06076256]
 [-0.59601    -0.76147     0.25484     1.13411291]
 [ 0.64649    -0.64329    -0.41016     0.35124841]
 [ 0.          0.          0.          1.        ]]"
1817,2026-08-26 15:15:09.964027-07:00,2026-08-26 15:15:09.975995-07:00,0 days 00:00:00.011968,"[[-0.65759827  0.50082352 -0.56279687  0.09856   ]
 [-0.45438243 -0.8595336  -0.23396281  0.05312   ]
 [-0.6009169   0.10187147  0.79279322 -1.44669   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07974  0.87568 -0.06409]
 [-0.59603 -0.76146  0.25483  1.12477]
 [ 0.64647 -0.6433  -0.41018  0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07974     0.87568    -0.06076256]
 [-0.59603    -0.76146     0.25483     1.13411304]
 [ 0.64647    -0.6433     -0.41018     0.35124844]
 [ 0.          0.          0.          1.        ]]"
1818,2026-08-26 15:15:09.997426-07:00,2026-08-26 15:15:09.975995-07:00,0 days 00:00:00.021431,"[[-0.65759827  0.50082352 -0.56279687  0.09856   ]
 [-0.45438243 -0.8595336  -0.23396281  0.05312   ]
 [-0.6009169   0.10187147  0.79279322 -1.44669   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07974  0.87568 -0.06409]
 [-0.59603 -0.76146  0.25483  1.12477]
 [ 0.64647 -0.6433  -0.41018  0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07974     0.87568    -0.06076256]
 [-0.59603    -0.76146     0.25483     1.13411304]
 [ 0.64647    -0.6433     -0.41018     0.35124844]
 [ 0.          0.          0.          1.        ]]"
1819,2026-08-26 15:15:10.031336-07:00,2026-08-26 15:15:10.036322-07:00,0 days 00:00:00.004986,"[[-0.65808696  0.50094418 -0.56211785  0.09857   ]
 [-0.45443031 -0.85950972 -0.23395756  0.0531    ]
 [-0.60034543  0.10147897  0.79327636 -1.44666   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07977  0.87568 -0.06409]
 [-0.59605 -0.76145  0.25481  1.12477]
 [ 0.64646 -0.6433  -0.41019  0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07977     0.87568    -0.06076256]
 [-0.59605    -0.76145     0.25481     1.13411307]
 [ 0.64646    -0.6433     -0.41019     0.35124846]
 [ 0.          0.          0.          1.        ]]"
1820,2026-08-26 15:15:10.063250-07:00,2026-08-26 15:15:10.081203-07:00,0 days 00:00:00.017953,"[[-0.65749472  0.50085908 -0.5628862   0.09852   ]
 [-0.45427882 -0.85952906 -0.23418058  0.05313   ]
 [-0.60110852  0.10173479  0.79266549 -1.44664   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06409]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64645 -0.64331 -0.4102   0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06076256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64645    -0.64331    -0.4102      0.35124847]
 [ 0.          0.          0.          1.        ]]"
1821,2026-08-26 15:15:10.097159-07:00,2026-08-26 15:15:10.081203-07:00,0 days 00:00:00.015956,"[[-0.65749472  0.50085908 -0.5628862   0.09852   ]
 [-0.45427882 -0.85952906 -0.23418058  0.05313   ]
 [-0.60110852  0.10173479  0.79266549 -1.44664   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06409]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64645 -0.64331 -0.4102   0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06076256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64645    -0.64331    -0.4102      0.35124847]
 [ 0.          0.          0.          1.        ]]"
1822,2026-08-26 15:15:10.130071-07:00,2026-08-26 15:15:10.141063-07:00,0 days 00:00:00.010992,"[[-0.65742991  0.50083735 -0.56298123  0.09851   ]
 [-0.45437626 -0.85951703 -0.23403566  0.05312   ]
 [-0.60110576  0.10194327  0.7926408  -1.44664   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64645 -0.64331 -0.4102   0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64645    -0.64331    -0.4102      0.35124847]
 [ 0.          0.          0.          1.        ]]"
1823,2026-08-26 15:15:10.164977-07:00,2026-08-26 15:15:10.141063-07:00,0 days 00:00:00.023914,"[[-0.65742991  0.50083735 -0.56298123  0.09851   ]
 [-0.45437626 -0.85951703 -0.23403566  0.05312   ]
 [-0.60110576  0.10194327  0.7926408  -1.44664   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64645 -0.64331 -0.4102   0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64645    -0.64331    -0.4102      0.35124847]
 [ 0.          0.          0.          1.        ]]"
1824,2026-08-26 15:15:10.198888-07:00,2026-08-26 15:15:10.200883-07:00,0 days 00:00:00.001995,"[[-0.65732383  0.50081256 -0.56312713  0.09858   ]
 [-0.45433992 -0.85952602 -0.23407319  0.05311   ]
 [-0.60124922  0.10198925  0.79252607 -1.44665   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36272]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35124858]
 [ 0.          0.          0.          1.        ]]"
1825,2026-08-26 15:15:10.231799-07:00,2026-08-26 15:15:10.260721-07:00,0 days 00:00:00.028922,"[[-0.65750223  0.50104005 -0.56271635  0.09852   ]
 [-0.45407691 -0.85948828 -0.23472122  0.05312   ]
 [-0.60125284  0.10118677  0.79262618 -1.44663   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1826,2026-08-26 15:15:10.266706-07:00,2026-08-26 15:15:10.260721-07:00,0 days 00:00:00.005985,"[[-0.65750223  0.50104005 -0.56271635  0.09852   ]
 [-0.45407691 -0.85948828 -0.23472122  0.05312   ]
 [-0.60125284  0.10118677  0.79262618 -1.44663   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1827,2026-08-26 15:15:10.299642-07:00,2026-08-26 15:15:10.320584-07:00,0 days 00:00:00.020942,"[[-0.65732134  0.50075218 -0.56318373  0.09854   ]
 [-0.45440723 -0.8595395  -0.23389296  0.0531    ]
 [-0.60120107  0.10217193  0.79253907 -1.44666   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1828,2026-08-26 15:15:10.332530-07:00,2026-08-26 15:15:10.320584-07:00,0 days 00:00:00.011946,"[[-0.65732134  0.50075218 -0.56318373  0.09854   ]
 [-0.45440723 -0.8595395  -0.23389296  0.0531    ]
 [-0.60120107  0.10217193  0.79253907 -1.44666   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1829,2026-08-26 15:15:10.364444-07:00,2026-08-26 15:15:10.380402-07:00,0 days 00:00:00.015958,"[[-0.65770678  0.5009086  -0.56259431  0.09854   ]
 [-0.4543515  -0.85951109 -0.23410552  0.0531    ]
 [-0.60082152  0.10164278  0.79289485 -1.44667   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1830,2026-08-26 15:15:10.398377-07:00,2026-08-26 15:15:10.380402-07:00,0 days 00:00:00.017975,"[[-0.65770678  0.5009086  -0.56259431  0.09854   ]
 [-0.4543515  -0.85951109 -0.23410552  0.0531    ]
 [-0.60082152  0.10164278  0.79289485 -1.44667   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
1831,2026-08-26 15:15:10.432264-07:00,2026-08-26 15:15:10.440267-07:00,0 days 00:00:00.008003,"[[-0.65742991  0.50083735 -0.56298123  0.09856   ]
 [-0.45437626 -0.85951703 -0.23403566  0.05311   ]
 [-0.60110576  0.10194327  0.7926408  -1.44664   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47626 -0.07979  0.87568 -0.06408]
 [-0.59606 -0.76144  0.2548   1.12477]
 [ 0.64644 -0.64331 -0.4102   0.36271]
 [ 0.       0.       0.       1.     ]]","[[ 0.47626    -0.07979     0.87568    -0.06075256]
 [-0.59606    -0.76144     0.2548      1.13411308]
 [ 0.64644    -0.64331    -0.4102      0.35123858]
 [ 0.          0.          0.          1.        ]]"
