timestamp,SI Transform,NDI Transform
2026-07-18 20:49:57.963152-07:00,"[[-0.27411 -0.58739  0.76147 -0.00835]
 [-0.92834  0.36834 -0.05005  0.86745]
 [-0.25108 -0.72062 -0.64627  0.32439]
 [ 0.       0.       0.       1.     ]]","[[ 7.82919124e-01  5.80671525e-01  2.23289556e-01 -1.25750000e+02]
 [-4.90795180e-01  7.97053298e-01 -3.51889373e-01  9.91000000e+00]
 [-3.82305816e-01  1.65911482e-01  9.09019055e-01 -2.18233000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.028814-07:00,"[[-0.2547  -0.6034   0.75567 -0.00837]
 [-0.93811  0.34384 -0.04163  0.8681 ]
 [-0.23471 -0.7195  -0.65363  0.32532]
 [ 0.       0.       0.       1.     ]]","[[ 7.79962715e-01  5.79772307e-01  2.35631567e-01 -1.26230000e+02]
 [-4.95641882e-01  8.02137005e-01 -3.33039563e-01  1.02600000e+01]
 [-3.82095915e-01  1.42969568e-01  9.12996393e-01 -2.18167000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.061910-07:00,"[[-0.24898 -0.60709  0.75462 -0.00837]
 [-0.94113  0.33561 -0.04052  0.86837]
 [-0.22866 -0.72028 -0.65491  0.32574]
 [ 0.       0.       0.       1.     ]]","[[ 7.76851409e-01  5.79628107e-01  2.46034846e-01 -1.26710000e+02]
 [-4.98944894e-01  8.04981616e-01 -3.21027398e-01  1.05800000e+01]
 [-3.84130031e-01  1.26632756e-01  9.14553587e-01 -2.18098000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.073049-07:00,"[[-0.247   -0.6081   0.75446 -0.00837]
 [-0.94226  0.33242 -0.04055  0.8685 ]
 [-0.22614 -0.72091 -0.6551   0.32595]
 [ 0.       0.       0.       1.     ]]","[[ 7.76851409e-01  5.79628107e-01  2.46034846e-01 -1.26710000e+02]
 [-4.98944894e-01  8.04981616e-01 -3.21027398e-01  1.05800000e+01]
 [-3.84130031e-01  1.26632756e-01  9.14553587e-01 -2.18098000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.128032-07:00,"[[-0.24354 -0.61111  0.75315 -0.0084 ]
 [-0.94419  0.32697 -0.04     0.86892]
 [-0.22182 -0.72086 -0.65663  0.32643]
 [ 0.       0.       0.       1.     ]]","[[ 7.75980391e-01  5.79462028e-01  2.49154953e-01 -1.27150000e+02]
 [-5.00857643e-01  8.06167706e-01 -3.15016271e-01  1.07800000e+01]
 [-3.83400644e-01  1.19655287e-01  9.15798318e-01 -2.18040000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.193155-07:00,"[[-0.23226 -0.62587  0.74454 -0.00865]
 [-0.94753  0.31845 -0.02788  0.86959]
 [-0.21965 -0.71195 -0.667    0.32663]
 [ 0.       0.       0.       1.     ]]","[[ 7.75577143e-01  5.77650547e-01  2.54558325e-01 -1.27360000e+02]
 [-5.00333314e-01  8.08408423e-01 -3.10068373e-01  1.11400000e+01]
 [-3.84898259e-01  1.13117933e-01  9.16000908e-01 -2.17989000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.239021-07:00,"[[-0.21991 -0.64362  0.73307 -0.00914]
 [-0.95063  0.31007 -0.01294  0.87007]
 [-0.21897 -0.69972 -0.68003  0.32643]
 [ 0.       0.       0.       1.     ]]","[[ 7.78225583e-01  5.66425777e-01  2.71158222e-01 -1.26810000e+02]
 [-4.97878018e-01  8.19668642e-01 -2.83303366e-01  1.23300000e+01]
 [-3.82730221e-01  8.54702086e-02  9.19898049e-01 -2.17924000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.304126-07:00,"[[-0.21198 -0.66351  0.7175  -0.01016]
 [-0.954    0.29978 -0.00463  0.87042]
 [-0.21202 -0.68548 -0.69654  0.32582]
 [ 0.       0.       0.       1.     ]]","[[ 7.82919332e-01  5.55171174e-01  2.80753071e-01 -1.26000000e+02]
 [-4.89353269e-01  8.28216195e-01 -2.73114103e-01  1.33800000e+01]
 [-3.84149318e-01  7.64388775e-02  9.20101299e-01 -2.17930000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.359136-07:00,"[[-0.21736 -0.66968  0.71013 -0.01117]
 [-0.95427  0.29878 -0.01033  0.87042]
 [-0.20525 -0.6799  -0.704    0.32527]
 [ 0.       0.       0.       1.     ]]","[[ 7.88475956e-01  5.44732960e-01  2.85607543e-01 -1.25240000e+02]
 [-4.78864036e-01  8.35093076e-01 -2.70755961e-01  1.44700000e+01]
 [-3.85998577e-01  7.67173848e-02  9.19303835e-01 -2.17967000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.403325-07:00,"[[-0.2318  -0.67201  0.70333 -0.01226]
 [-0.9518   0.30597 -0.02135  0.87031]
 [-0.20085 -0.67438 -0.71054  0.32472]
 [ 0.       0.       0.       1.     ]]","[[ 7.96959765e-01  5.31849989e-01  2.86340222e-01 -1.24450000e+02]
 [-4.63724553e-01  8.42488518e-01 -2.74176286e-01  1.56400000e+01]
 [-3.87059004e-01  8.57244769e-02  9.18061350e-01 -2.18017000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.474568-07:00,"[[-0.25469 -0.67279  0.69461 -0.01379]
 [-0.94592  0.32257 -0.0344   0.87011]
 [-0.20092 -0.66581 -0.71856  0.32406]
 [ 0.       0.       0.       1.     ]]","[[ 8.07621132e-01  5.15927613e-01  2.85599028e-01 -1.23740000e+02]
 [-4.45981928e-01  8.51235795e-01 -2.76582251e-01  1.68700000e+01]
 [-3.85808536e-01  9.60016652e-02  9.17570408e-01 -2.18074000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.508916-07:00,"[[-0.26405 -0.67196  0.69191 -0.01454]
 [-0.9429   0.33085 -0.03852  0.87004]
 [-0.20304 -0.66257 -0.72095  0.32377]
 [ 0.       0.       0.       1.     ]]","[[ 8.14437847e-01  5.06942439e-01  2.82312515e-01 -1.23210000e+02]
 [-4.32176220e-01  8.54617504e-01 -2.87841338e-01  1.78900000e+01]
 [-3.87188207e-01  1.12420124e-01  9.15121308e-01 -2.18132000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.518793-07:00,"[[-0.2681  -0.6715   0.6908  -0.01492]
 [-0.94147  0.33471 -0.04003  0.87001]
 [-0.20434 -0.6611  -0.72193  0.32363]
 [ 0.       0.       0.       1.     ]]","[[ 8.14437847e-01  5.06942439e-01  2.82312515e-01 -1.23210000e+02]
 [-4.32176220e-01  8.54617504e-01 -2.87841338e-01  1.78900000e+01]
 [-3.87188207e-01  1.12420124e-01  9.15121308e-01 -2.18132000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.573837-07:00,"[[-0.2803  -0.66977  0.68763 -0.01607]
 [-0.93711  0.34615 -0.04483  0.8699 ]
 [-0.20799 -0.65695 -0.72468  0.32317]
 [ 0.       0.       0.       1.     ]]","[[ 8.19206776e-01  5.01395500e-01  2.78393266e-01 -1.22740000e+02]
 [-4.24501508e-01  8.56536556e-01 -2.93502295e-01  1.89400000e+01]
 [-3.85614739e-01  1.22260708e-01  9.14523697e-01 -2.18191000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.585020-07:00,"[[-0.285   -0.66902  0.68643 -0.01646]
 [-0.93549  0.35022 -0.04707  0.86985]
 [-0.20891 -0.65556 -0.72568  0.323  ]
 [ 0.       0.       0.       1.     ]]","[[ 8.19206776e-01  5.01395500e-01  2.78393266e-01 -1.22740000e+02]
 [-4.24501508e-01  8.56536556e-01 -2.93502295e-01  1.89400000e+01]
 [-3.85614739e-01  1.22260708e-01  9.14523697e-01 -2.18191000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.758933-07:00,"[[-0.323   -0.67567  0.66268 -0.02081]
 [-0.92223  0.38196 -0.06005  0.86935]
 [-0.21254 -0.63053 -0.7465   0.32097]
 [ 0.       0.       0.       1.     ]]","[[ 8.42399308e-01  4.64527220e-01  2.73089486e-01 -1.20090000e+02]
 [-3.75642268e-01  8.69599722e-01 -3.20451571e-01  2.36500000e+01]
 [-3.86337019e-01  1.67364228e-01  9.07046263e-01 -2.18480000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.804349-07:00,"[[-0.33138 -0.68339  0.65051 -0.02219]
 [-0.919    0.38989 -0.05856  0.86936]
 [-0.21361 -0.61722 -0.75724  0.32032]
 [ 0.       0.       0.       1.     ]]","[[ 8.49413019e-01  4.50221959e-01  2.75313841e-01 -1.19320000e+02]
 [-3.59193438e-01  8.75437178e-01 -3.23403496e-01  2.50300000e+01]
 [-3.86623328e-01  1.75812215e-01  9.05324510e-01 -2.18536000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.870707-07:00,"[[-0.34193 -0.68894  0.6391  -0.02383]
 [-0.91431  0.40099 -0.05691  0.86957]
 [-0.21707 -0.6038  -0.76701  0.31953]
 [ 0.       0.       0.       1.     ]]","[[ 8.55759644e-01  4.38745327e-01  2.74186013e-01 -1.18590000e+02]
 [-3.46617185e-01  8.79631049e-01 -3.25738767e-01  2.63100000e+01]
 [-3.84098892e-01  1.83716507e-01  9.04829424e-01 -2.18579000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.915418-07:00,"[[-0.34947 -0.69069  0.63311 -0.0249 ]
 [-0.91065  0.40936 -0.05608  0.86979]
 [-0.22044 -0.59614 -0.77203  0.31895]
 [ 0.       0.       0.       1.     ]]","[[ 8.60773935e-01  4.29603916e-01  2.72962832e-01 -1.17950000e+02]
 [-3.35833173e-01  8.82349891e-01 -3.29658533e-01  2.74500000e+01]
 [-3.82471322e-01  1.92091499e-01  9.03779035e-01 -2.18606000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:58.972895-07:00,"[[-0.35794 -0.69033  0.62875 -0.02582]
 [-0.90629  0.41894 -0.05596  0.86998]
 [-0.22478 -0.58986 -0.77559  0.31831]
 [ 0.       0.       0.       1.     ]]","[[ 8.65030842e-01  4.22886612e-01  2.69978807e-01 -1.17270000e+02]
 [-3.27402610e-01  8.83535310e-01 -3.34922211e-01  2.83700000e+01]
 [-3.80169928e-01  2.01326276e-01  9.02739473e-01 -2.18637000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.018711-07:00,"[[-0.36659 -0.68844  0.62583 -0.02662]
 [-0.90158  0.42894 -0.05625  0.8701 ]
 [-0.22972 -0.58486 -0.77793  0.31753]
 [ 0.       0.       0.       1.     ]]","[[ 8.68570108e-01  4.17427703e-01  2.67095639e-01 -1.16630000e+02]
 [-3.20114951e-01  8.84029978e-01 -3.40613293e-01  2.92500000e+01]
 [-3.78301976e-01  2.10345217e-01  9.01466863e-01 -2.18660000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.031100-07:00,"[[-0.36932 -0.68761  0.62514 -0.02687]
 [-0.90019  0.43176 -0.05692  0.87012]
 [-0.23077 -0.58377 -0.77844  0.31724]
 [ 0.       0.       0.       1.     ]]","[[ 8.68570108e-01  4.17427703e-01  2.67095639e-01 -1.16630000e+02]
 [-3.20114951e-01  8.84029978e-01 -3.40613293e-01  2.92500000e+01]
 [-3.78301976e-01  2.10345217e-01  9.01466863e-01 -2.18660000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.085679-07:00,"[[-0.37741 -0.685    0.62316 -0.02747]
 [-0.89596  0.44025 -0.05869  0.87012]
 [-0.23414 -0.58048 -0.77989  0.31622]
 [ 0.       0.       0.       1.     ]]","[[ 8.71448489e-01  4.12505435e-01  2.65361635e-01 -1.15950000e+02]
 [-3.11993454e-01  8.83645647e-01 -3.49042197e-01  3.00600000e+01]
 [-3.78467457e-01  2.21381202e-01  8.98750659e-01 -2.18698000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.096675-07:00,"[[-0.3803  -0.68397  0.62254 -0.02764]
 [-0.89436  0.44342 -0.05918  0.87011]
 [-0.23557 -0.57928 -0.78034  0.31583]
 [ 0.       0.       0.       1.     ]]","[[ 8.71448489e-01  4.12505435e-01  2.65361635e-01 -1.15950000e+02]
 [-3.11993454e-01  8.83645647e-01 -3.49042197e-01  3.00600000e+01]
 [-3.78467457e-01  2.21381202e-01  8.98750659e-01 -2.18698000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.141561-07:00,"[[-0.38527 -0.68261  0.62097 -0.02792]
 [-0.89144  0.44925 -0.05924  0.87008]
 [-0.23853 -0.57638 -0.78159  0.315  ]
 [ 0.       0.       0.       1.     ]]","[[ 8.77994395e-01  4.02603982e-01  2.58912873e-01 -1.13550000e+02]
 [-2.98980295e-01  8.83662532e-01 -3.60210096e-01  3.08300000e+01]
 [-3.73813624e-01  2.38852598e-01  8.96221407e-01 -2.18774000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.146763-07:00,"[[-0.38742 -0.68224  0.62005 -0.02805]
 [-0.89016  0.4518  -0.05908  0.87005]
 [-0.23982 -0.57483 -0.78234  0.31457]
 [ 0.       0.       0.       1.     ]]","[[ 8.77994395e-01  4.02603982e-01  2.58912873e-01 -1.13550000e+02]
 [-2.98980295e-01  8.83662532e-01 -3.60210096e-01  3.08300000e+01]
 [-3.73813624e-01  2.38852598e-01  8.96221407e-01 -2.18774000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.200511-07:00,"[[-0.39218 -0.68297  0.61624 -0.02832]
 [-0.88718  0.45786 -0.05716  0.8699 ]
 [-0.24311 -0.56914 -0.78548  0.31317]
 [ 0.       0.       0.       1.     ]]","[[ 8.80144364e-01  3.98641980e-01  2.57741092e-01 -1.12130000e+02]
 [-2.93881503e-01  8.83964520e-01 -3.63648718e-01  3.09900000e+01]
 [-3.72799626e-01  2.44318030e-01  8.95169894e-01 -2.18826000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.212132-07:00,"[[-0.39297 -0.68397  0.61462 -0.02839]
 [-0.88668  0.45896 -0.05617  0.86984]
 [-0.24367 -0.56704 -0.78682  0.31268]
 [ 0.       0.       0.       1.     ]]","[[ 8.80144364e-01  3.98641980e-01  2.57741092e-01 -1.12130000e+02]
 [-2.93881503e-01  8.83964520e-01 -3.63648718e-01  3.09900000e+01]
 [-3.72799626e-01  2.44318030e-01  8.95169894e-01 -2.18826000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.244725-07:00,"[[-0.39504 -0.68551  0.61158 -0.02851]
 [-0.88532  0.46182 -0.05421  0.86969]
 [-0.24528 -0.56285 -0.78933  0.31166]
 [ 0.       0.       0.       1.     ]]","[[ 8.82090921e-01  3.93792913e-01  2.58539647e-01 -1.10600000e+02]
 [-2.87379857e-01  8.84701076e-01 -3.67037907e-01  3.10600000e+01]
 [-3.73267230e-01  2.49461718e-01  8.93554937e-01 -2.18875000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.311570-07:00,"[[-0.40059 -0.68585  0.60757 -0.02866]
 [-0.88197  0.46834 -0.05283  0.8692 ]
 [-0.24831 -0.55702 -0.79251  0.30959]
 [ 0.       0.       0.       1.     ]]","[[ 8.85109397e-01  3.89325464e-01  2.54964778e-01 -1.09000000e+02]
 [-2.82968839e-01  8.85174627e-01 -3.69316282e-01  3.10200000e+01]
 [-3.69472585e-01  2.54738225e-01  8.93643355e-01 -2.18949000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.364865-07:00,"[[-0.40936 -0.68184  0.60623 -0.0287 ]
 [-0.87684  0.47765 -0.05486  0.86864]
 [-0.25216 -0.55403 -0.79339  0.30805]
 [ 0.       0.       0.       1.     ]]","[[ 8.85650905e-01  3.87106686e-01  2.56458355e-01 -1.07580000e+02]
 [-2.77136294e-01  8.83793613e-01 -3.76967272e-01  3.07800000e+01]
 [-3.72582808e-01  2.62787487e-01  8.90013926e-01 -2.19016000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.377524-07:00,"[[-0.41348 -0.67956  0.606   -0.02872]
 [-0.87436  0.48204 -0.05603  0.86843]
 [-0.25404 -0.55302 -0.79349  0.30755]
 [ 0.       0.       0.       1.     ]]","[[ 8.85650905e-01  3.87106686e-01  2.56458355e-01 -1.07580000e+02]
 [-2.77136294e-01  8.83793613e-01 -3.76967272e-01  3.07800000e+01]
 [-3.72582808e-01  2.62787487e-01  8.90013926e-01 -2.19016000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.410079-07:00,"[[-0.42393 -0.67335  0.6057  -0.02876]
 [-0.86788  0.49325 -0.05908  0.86796]
 [-0.25898 -0.55072 -0.79349  0.30651]
 [ 0.       0.       0.       1.     ]]","[[ 8.88006777e-01  3.85278065e-01  2.51007523e-01 -1.06120000e+02]
 [-2.72026757e-01  8.80261537e-01 -3.88768659e-01  3.05200000e+01]
 [-3.70736305e-01  2.76948441e-01  8.86484153e-01 -2.19117000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.476853-07:00,"[[-0.44676 -0.66216  0.60162 -0.02903]
 [-0.85469  0.51463 -0.06828  0.86693]
 [-0.2644  -0.5447  -0.79586  0.30447]
 [ 0.       0.       0.       1.     ]]","[[ 8.91662216e-01  3.81091164e-01  2.44352238e-01 -1.04760000e+02]
 [-2.63928242e-01  8.76155350e-01 -4.03353054e-01  3.02600000e+01]
 [-3.67804805e-01  2.95163222e-01  8.81815342e-01 -2.19228000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.530883-07:00,"[[-0.45985 -0.65942  0.59472 -0.0294 ]
 [-0.84763  0.5256  -0.07263  0.86611]
 [-0.26469 -0.53751 -0.80064  0.30304]
 [ 0.       0.       0.       1.     ]]","[[ 8.97237537e-01  3.71163507e-01  2.39170342e-01 -1.03380000e+02]
 [-2.51764608e-01  8.75026952e-01 -4.13451830e-01  3.03400000e+01]
 [-3.62738726e-01  3.10749874e-01  8.78552862e-01 -2.19331000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.541938-07:00,"[[-0.46369 -0.65921  0.59198 -0.02955]
 [-0.84554  0.52885 -0.0734   0.86582]
 [-0.26468 -0.53457 -0.80261  0.3026 ]
 [ 0.       0.       0.       1.     ]]","[[ 8.97237537e-01  3.71163507e-01  2.39170342e-01 -1.03380000e+02]
 [-2.51764608e-01  8.75026952e-01 -4.13451830e-01  3.03400000e+01]
 [-3.62738726e-01  3.10749874e-01  8.78552862e-01 -2.19331000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.575214-07:00,"[[-0.47258 -0.6581   0.58615 -0.0299 ]
 [-0.84082  0.53592 -0.0762   0.86525]
 [-0.26398 -0.52886 -0.80661  0.30181]
 [ 0.       0.       0.       1.     ]]","[[ 9.01458405e-01  3.60437074e-01  2.39703692e-01 -1.02010000e+02]
 [-2.39473993e-01  8.76564769e-01 -4.17476241e-01  3.05100000e+01]
 [-3.60589727e-01  3.18934666e-01  8.76501984e-01 -2.19459000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.641588-07:00,"[[-0.49052 -0.65018  0.58022 -0.03075]
 [-0.83005  0.55135 -0.0839   0.86411]
 [-0.26535 -0.52276 -0.81013  0.30051]
 [ 0.       0.       0.       1.     ]]","[[ 9.08753273e-01  3.43637658e-01  2.36813532e-01 -1.00140000e+02]
 [-2.15213136e-01  8.72049925e-01 -4.39559136e-01  3.12400000e+01]
 [-3.57562295e-01  3.48485421e-01  8.66433562e-01 -2.19690000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.695799-07:00,"[[-0.50332 -0.64287  0.5774  -0.03158]
 [-0.8209   0.56438 -0.0872   0.86342]
 [-0.26982 -0.51788 -0.81179  0.29963]
 [ 0.       0.       0.       1.     ]]","[[ 9.10612812e-01  3.39409558e-01  2.35765685e-01 -9.92900000e+01]
 [-2.07540038e-01  8.68929411e-01 -4.49320388e-01  3.18500000e+01]
 [-3.57367372e-01  3.60226083e-01  8.61699327e-01 -2.19814000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.709370-07:00,"[[-0.50728 -0.64102  0.57599 -0.0319 ]
 [-0.81789  0.5687  -0.08741  0.86323]
 [-0.27153 -0.51543 -0.81277  0.29933]
 [ 0.       0.       0.       1.     ]]","[[ 9.10612812e-01  3.39409558e-01  2.35765685e-01 -9.92900000e+01]
 [-2.07540038e-01  8.68929411e-01 -4.49320388e-01  3.18500000e+01]
 [-3.57367372e-01  3.60226083e-01  8.61699327e-01 -2.19814000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.761893-07:00,"[[-0.51801 -0.64022  0.56726 -0.03307]
 [-0.81072  0.57895 -0.08692  0.86276]
 [-0.27276 -0.50491 -0.81894  0.29843]
 [ 0.       0.       0.       1.     ]]","[[ 9.13518490e-01  3.29972293e-01  2.37912282e-01 -9.84100000e+01]
 [-1.95080797e-01  8.68554458e-01 -4.55583841e-01  3.28200000e+01]
 [-3.56969818e-01  3.69772145e-01  8.57811815e-01 -2.19918000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.773041-07:00,"[[-0.52188 -0.64088  0.56296 -0.03352]
 [-0.80841  0.58221 -0.08662  0.86262]
 [-0.27225 -0.50031 -0.82193  0.29813]
 [ 0.       0.       0.       1.     ]]","[[ 9.13518490e-01  3.29972293e-01  2.37912282e-01 -9.84100000e+01]
 [-1.95080797e-01  8.68554458e-01 -4.55583841e-01  3.28200000e+01]
 [-3.56969818e-01  3.69772145e-01  8.57811815e-01 -2.19918000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.827973-07:00,"[[-0.53317 -0.6451   0.54733 -0.03498]
 [-0.80198  0.59139 -0.08421  0.86225]
 [-0.26936 -0.48385 -0.83267  0.29721]
 [ 0.       0.       0.       1.     ]]","[[ 9.19293630e-01  3.11732969e-01  2.40253570e-01 -9.73700000e+01]
 [-1.74681526e-01  8.70195815e-01 -4.60701213e-01  3.40800000e+01]
 [-3.52683409e-01  3.81551830e-01  8.54419460e-01 -2.20019000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.861110-07:00,"[[-0.54049 -0.64768  0.53701 -0.03598]
 [-0.79792  0.59702 -0.08304  0.862  ]
 [-0.26682 -0.47337 -0.83948  0.2966 ]
 [ 0.       0.       0.       1.     ]]","[[ 9.26054003e-01  2.91531966e-01  2.39652031e-01 -9.63400000e+01]
 [-1.54477690e-01  8.72209274e-01 -4.64098723e-01  3.55000000e+01]
 [-3.44326337e-01  3.92759588e-01  8.52748075e-01 -2.20109000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.872369-07:00,"[[-0.54506 -0.64812  0.53183 -0.03647]
 [-0.79521  0.60062 -0.08304  0.86187]
 [-0.26561 -0.46818 -0.84277  0.29629]
 [ 0.       0.       0.       1.     ]]","[[ 9.26054003e-01  2.91531966e-01  2.39652031e-01 -9.63400000e+01]
 [-1.54477690e-01  8.72209274e-01 -4.64098723e-01  3.55000000e+01]
 [-3.44326337e-01  3.92759588e-01  8.52748075e-01 -2.20109000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.926759-07:00,"[[-0.56372 -0.6441   0.51706 -0.03792]
 [-0.78232  0.61717 -0.08411  0.86146]
 [-0.26494 -0.45192 -0.85181  0.29533]
 [ 0.       0.       0.       1.     ]]","[[ 9.32354426e-01  2.66913979e-01  2.43869128e-01 -9.51900000e+01]
 [-1.27771474e-01  8.74246366e-01 -4.68367102e-01  3.70400000e+01]
 [-3.38215426e-01  4.05524623e-01  8.49211461e-01 -2.20208000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.937986-07:00,"[[-0.57172 -0.64041  0.51284 -0.03837]
 [-0.77597  0.62508 -0.08449  0.86133]
 [-0.26646 -0.44626 -0.85432  0.295  ]
 [ 0.       0.       0.       1.     ]]","[[ 9.32354426e-01  2.66913979e-01  2.43869128e-01 -9.51900000e+01]
 [-1.27771474e-01  8.74246366e-01 -4.68367102e-01  3.70400000e+01]
 [-3.38215426e-01  4.05524623e-01  8.49211461e-01 -2.20208000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:49:59.992883-07:00,"[[-0.60186 -0.62588  0.49603 -0.03967]
 [-0.75112  0.65462 -0.08539  0.86105]
 [-0.27126 -0.42397 -0.8641   0.29393]
 [ 0.       0.       0.       1.     ]]","[[ 9.40554066e-01  2.38301653e-01  2.42013163e-01 -9.39500000e+01]
 [-1.00108363e-01  8.75401286e-01 -4.72917439e-01  3.85300000e+01]
 [-3.24555642e-01  4.20576879e-01  8.47218227e-01 -2.20289000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
