frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform
879,2026-07-27 11:14:28.166909-07:00,2026-07-27 11:14:28.182867-07:00,0 days 00:00:00.015958,"[[-0.12935388  0.61395493 -0.77866997  0.1199    ]
 [-0.5223072  -0.70968787 -0.47279838 -0.20292   ]
 [-0.84288953  0.34554663  0.41247396 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
880,2026-07-27 11:14:28.199821-07:00,2026-07-27 11:14:28.182867-07:00,0 days 00:00:00.016954,"[[-0.12935388  0.61395493 -0.77866997  0.1199    ]
 [-0.5223072  -0.70968787 -0.47279838 -0.20292   ]
 [-0.84288953  0.34554663  0.41247396 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
881,2026-07-27 11:14:28.232734-07:00,2026-07-27 11:14:28.242739-07:00,0 days 00:00:00.010005,"[[-0.12982157  0.61405348 -0.77851441  0.1199    ]
 [-0.52221137 -0.70978365 -0.47276045 -0.20292   ]
 [-0.842877    0.34517457  0.41281094 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
882,2026-07-27 11:14:28.265691-07:00,2026-07-27 11:14:28.242739-07:00,0 days 00:00:00.022952,"[[-0.12982157  0.61405348 -0.77851441  0.1199    ]
 [-0.52221137 -0.70978365 -0.47276045 -0.20292   ]
 [-0.842877    0.34517457  0.41281094 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
883,2026-07-27 11:14:28.299555-07:00,2026-07-27 11:14:28.302547-07:00,0 days 00:00:00.002992,"[[-0.12897173  0.61375265 -0.77889279  0.1199    ]
 [-0.5222925  -0.70972155 -0.47276406 -0.20292   ]
 [-0.8429572   0.34583667  0.41209242 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
884,2026-07-27 11:14:28.333464-07:00,2026-07-27 11:14:28.347459-07:00,0 days 00:00:00.013995,"[[-0.12874083  0.61366666 -0.77899873  0.1199    ]
 [-0.52263065 -0.70957737 -0.47260677 -0.20292   ]
 [-0.84278289  0.34628483  0.41207259 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
885,2026-07-27 11:14:28.366376-07:00,2026-07-27 11:14:28.347459-07:00,0 days 00:00:00.018917,"[[-0.12874083  0.61366666 -0.77899873  0.1199    ]
 [-0.52263065 -0.70957737 -0.47260677 -0.20292   ]
 [-0.84278289  0.34628483  0.41207259 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
886,2026-07-27 11:14:28.401283-07:00,2026-07-27 11:14:28.407266-07:00,0 days 00:00:00.005983,"[[-0.12862614  0.61371169 -0.77898221  0.11991   ]
 [-0.5224532  -0.70959435 -0.47277744 -0.20292   ]
 [-0.84291042  0.34617021  0.41190801 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
887,2026-07-27 11:14:28.434194-07:00,2026-07-27 11:14:28.407266-07:00,0 days 00:00:00.026928,"[[-0.12862614  0.61371169 -0.77898221  0.11991   ]
 [-0.5224532  -0.70959435 -0.47277744 -0.20292   ]
 [-0.84291042  0.34617021  0.41190801 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
888,2026-07-27 11:14:28.467106-07:00,2026-07-27 11:14:28.467106-07:00,0 days 00:00:00,"[[-0.12936868  0.61416063 -0.77850527  0.1199    ]
 [-0.52208217 -0.7096588  -0.47309046 -0.20292   ]
 [-0.84302666  0.34524064  0.41244994 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
889,2026-07-27 11:14:28.503250-07:00,2026-07-27 11:14:28.513223-07:00,0 days 00:00:00.009973,"[[-0.12881183  0.61371049 -0.77895247  0.1199    ]
 [-0.52200715 -0.70982437 -0.47292483 -0.20292   ]
 [-0.84315837  0.34570045  0.41179504 -1.81386   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
890,2026-07-27 11:14:28.548130-07:00,2026-07-27 11:14:28.572065-07:00,0 days 00:00:00.023935,"[[-0.12972863  0.61405425 -0.7785293   0.1199    ]
 [-0.5224344  -0.7096687  -0.47268662 -0.20292   ]
 [-0.8427531   0.3454095   0.41286741 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
891,2026-07-27 11:14:28.577052-07:00,2026-07-27 11:14:28.572065-07:00,0 days 00:00:00.004987,"[[-0.12972863  0.61405425 -0.7785293   0.1199    ]
 [-0.5224344  -0.7096687  -0.47268662 -0.20292   ]
 [-0.8427531   0.3454095   0.41286741 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
892,2026-07-27 11:14:28.601179-07:00,2026-07-27 11:14:28.572065-07:00,0 days 00:00:00.029114,"[[-0.12972863  0.61405425 -0.7785293   0.1199    ]
 [-0.5224344  -0.7096687  -0.47268662 -0.20292   ]
 [-0.8427531   0.3454095   0.41286741 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
893,2026-07-27 11:14:28.634091-07:00,2026-07-27 11:14:28.632097-07:00,0 days 00:00:00.001994,"[[-0.12884842  0.61387193 -0.7788192   0.11991   ]
 [-0.52218258 -0.70966352 -0.47297256 -0.20292   ]
 [-0.84304415  0.34574406  0.41199225 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
894,2026-07-27 11:14:28.667004-07:00,2026-07-27 11:14:28.691970-07:00,0 days 00:00:00.024966,"[[-0.12820604  0.61352492 -0.77919855  0.1199    ]
 [-0.52221811 -0.70969954 -0.47287927 -0.20293   ]
 [-0.84312007  0.34628562  0.41138159 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
895,2026-07-27 11:14:28.700248-07:00,2026-07-27 11:14:28.691970-07:00,0 days 00:00:00.008278,"[[-0.12820604  0.61352492 -0.77919855  0.1199    ]
 [-0.52221811 -0.70969954 -0.47287927 -0.20293   ]
 [-0.84312007  0.34628562  0.41138159 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
896,2026-07-27 11:14:28.732156-07:00,2026-07-27 11:14:28.752108-07:00,0 days 00:00:00.019952,"[[-0.12910856  0.61401633 -0.77866227  0.11991   ]
 [-0.52213237 -0.70966117 -0.47303151 -0.20292   ]
 [-0.84303545  0.34549236  0.41222113 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
897,2026-07-27 11:14:28.766071-07:00,2026-07-27 11:14:28.752108-07:00,0 days 00:00:00.013963,"[[-0.12910856  0.61401633 -0.77866227  0.11991   ]
 [-0.52213237 -0.70966117 -0.47303151 -0.20292   ]
 [-0.84303545  0.34549236  0.41222113 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
898,2026-07-27 11:14:28.799489-07:00,2026-07-27 11:14:28.797516-07:00,0 days 00:00:00.001973,"[[-0.12875554  0.61387254 -0.77883408  0.11991   ]
 [-0.5224056  -0.70954851 -0.47289884 -0.20291   ]
 [-0.84292016  0.34597894  0.41204875 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
899,2026-07-27 11:14:28.833398-07:00,2026-07-27 11:14:28.857335-07:00,0 days 00:00:00.023937,"[[-0.12856645  0.6137719  -0.77894462  0.11991   ]
 [-0.52183221 -0.7097977  -0.47315786 -0.20292   ]
 [-0.8433041   0.34564617  0.41154212 -1.81386   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
900,2026-07-27 11:14:28.864338-07:00,2026-07-27 11:14:28.857335-07:00,0 days 00:00:00.007003,"[[-0.12856645  0.6137719  -0.77894462  0.11991   ]
 [-0.52183221 -0.7097977  -0.47315786 -0.20292   ]
 [-0.8433041   0.34564617  0.41154212 -1.81386   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
901,2026-07-27 11:14:28.900439-07:00,2026-07-27 11:14:28.917386-07:00,0 days 00:00:00.016947,"[[-0.12908642  0.61370763 -0.77890927  0.1199    ]
 [-0.52246995 -0.70970462 -0.47259338 -0.20292   ]
 [-0.84282967  0.34595129  0.41225702 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
902,2026-07-27 11:14:28.933341-07:00,2026-07-27 11:14:28.917386-07:00,0 days 00:00:00.015955,"[[-0.12908642  0.61370763 -0.77890927  0.1199    ]
 [-0.52246995 -0.70970462 -0.47259338 -0.20292   ]
 [-0.84282967  0.34595129  0.41225702 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
903,2026-07-27 11:14:28.968223-07:00,2026-07-27 11:14:28.962257-07:00,0 days 00:00:00.005966,"[[-0.12908642  0.61370763 -0.77890927  0.11991   ]
 [-0.52246995 -0.70970462 -0.47259338 -0.20292   ]
 [-0.84282967  0.34595129  0.41225702 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
904,2026-07-27 11:14:28.999650-07:00,2026-07-27 11:14:29.022624-07:00,0 days 00:00:00.022974,"[[-0.12939745  0.61386633 -0.77873258  0.11991   ]
 [-0.52310789 -0.70942381 -0.47230921 -0.20292   ]
 [-0.84238616  0.34624554  0.41291595 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
905,2026-07-27 11:14:29.034556-07:00,2026-07-27 11:14:29.022624-07:00,0 days 00:00:00.011932,"[[-0.12939745  0.61386633 -0.77873258  0.11991   ]
 [-0.52310789 -0.70942381 -0.47230921 -0.20292   ]
 [-0.84238616  0.34624554  0.41291595 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
906,2026-07-27 11:14:29.066503-07:00,2026-07-27 11:14:29.082457-07:00,0 days 00:00:00.015954,"[[-0.12935388  0.61395493 -0.77866997  0.11991   ]
 [-0.5223072  -0.70968787 -0.47279838 -0.20292   ]
 [-0.84288953  0.34554663  0.41247396 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
907,2026-07-27 11:14:29.101403-07:00,2026-07-27 11:14:29.082457-07:00,0 days 00:00:00.018946,"[[-0.12935388  0.61395493 -0.77866997  0.11991   ]
 [-0.5223072  -0.70968787 -0.47279838 -0.20292   ]
 [-0.84288953  0.34554663  0.41247396 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
908,2026-07-27 11:14:29.135287-07:00,2026-07-27 11:14:29.142267-07:00,0 days 00:00:00.006980,"[[-0.12859693  0.6136532  -0.77903311  0.11991   ]
 [-0.52216527 -0.70974078 -0.47287573 -0.20292   ]
 [-0.84309327  0.34597367  0.41169887 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
909,2026-07-27 11:14:29.167202-07:00,2026-07-27 11:14:29.142267-07:00,0 days 00:00:00.024935,"[[-0.12859693  0.6136532  -0.77903311  0.11991   ]
 [-0.52216527 -0.70974078 -0.47287573 -0.20292   ]
 [-0.84309327  0.34597367  0.41169887 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
910,2026-07-27 11:14:29.200115-07:00,2026-07-27 11:14:29.202108-07:00,0 days 00:00:00.001993,"[[-0.12874118  0.61401986 -0.77872031  0.11991   ]
 [-0.52189251 -0.70966584 -0.47328914 -0.20292   ]
 [-0.84324013  0.34547649  0.41181558 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
911,2026-07-27 11:14:29.235033-07:00,2026-07-27 11:14:29.246988-07:00,0 days 00:00:00.011955,"[[-0.12846621  0.61366952 -0.77904182  0.1199    ]
 [-0.52216787 -0.70969724 -0.47293821 -0.20293   ]
 [-0.84311159  0.34603403  0.41161062 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
912,2026-07-27 11:14:29.267931-07:00,2026-07-27 11:14:29.246988-07:00,0 days 00:00:00.020943,"[[-0.12846621  0.61366952 -0.77904182  0.1199    ]
 [-0.52216787 -0.70969724 -0.47293821 -0.20293   ]
 [-0.84311159  0.34603403  0.41161062 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
913,2026-07-27 11:14:29.301841-07:00,2026-07-27 11:14:29.306827-07:00,0 days 00:00:00.004986,"[[-0.12962833  0.61395214 -0.77862653  0.11989   ]
 [-0.52276982 -0.70956814 -0.47246669 -0.20293   ]
 [-0.84256051  0.34579738  0.41293578 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
914,2026-07-27 11:14:29.333755-07:00,2026-07-27 11:14:29.306827-07:00,0 days 00:00:00.026928,"[[-0.12962833  0.61395214 -0.77862653  0.11989   ]
 [-0.52276982 -0.70956814 -0.47246669 -0.20293   ]
 [-0.84256051  0.34579738  0.41293578 -1.81382   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
915,2026-07-27 11:14:29.367667-07:00,2026-07-27 11:14:29.366667-07:00,0 days 00:00:00.001000,"[[-0.1294394   0.61385135 -0.77873742  0.11991   ]
 [-0.52219668 -0.70981734 -0.4727261  -0.20293   ]
 [-0.84294488  0.34546471  0.41242947 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
916,2026-07-27 11:14:29.400577-07:00,2026-07-27 11:14:29.411559-07:00,0 days 00:00:00.010982,"[[-0.12908642  0.61370763 -0.77890927  0.11989   ]
 [-0.52246995 -0.70970462 -0.47259338 -0.20292   ]
 [-0.84282967  0.34595129  0.41225702 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
917,2026-07-27 11:14:29.438475-07:00,2026-07-27 11:14:29.411559-07:00,0 days 00:00:00.026916,"[[-0.12908642  0.61370763 -0.77890927  0.11989   ]
 [-0.52246995 -0.70970462 -0.47259338 -0.20292   ]
 [-0.84282967  0.34595129  0.41225702 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
918,2026-07-27 11:14:29.468397-07:00,2026-07-27 11:14:29.471388-07:00,0 days 00:00:00.002991,"[[-0.1287335   0.61356371 -0.77908104  0.1199    ]
 [-0.52274317 -0.70959175 -0.47246072 -0.20293   ]
 [-0.84271422  0.34643777  0.41208446 -1.81385   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
919,2026-07-27 11:14:29.503321-07:00,2026-07-27 11:14:29.531229-07:00,0 days 00:00:00.027908,"[[-0.12998129  0.61409567 -0.77845448  0.11991   ]
 [-0.52249663 -0.70968091 -0.47259948 -0.20292   ]
 [-0.84267558  0.34531075  0.41310816 -1.81386   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
920,2026-07-27 11:14:29.536214-07:00,2026-07-27 11:14:29.531229-07:00,0 days 00:00:00.004985,"[[-0.12998129  0.61409567 -0.77845448  0.11991   ]
 [-0.52249663 -0.70968091 -0.47259948 -0.20292   ]
 [-0.84267558  0.34531075  0.41310816 -1.81386   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
921,2026-07-27 11:14:29.568152-07:00,2026-07-27 11:14:29.591096-07:00,0 days 00:00:00.022944,"[[-0.12874083  0.61366666 -0.77899873  0.1199    ]
 [-0.52263065 -0.70957737 -0.47260677 -0.20293   ]
 [-0.84278289  0.34628483  0.41207259 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
922,2026-07-27 11:14:29.602039-07:00,2026-07-27 11:14:29.591096-07:00,0 days 00:00:00.010943,"[[-0.12874083  0.61366666 -0.77899873  0.1199    ]
 [-0.52263065 -0.70957737 -0.47260677 -0.20293   ]
 [-0.84278289  0.34628483  0.41207259 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
923,2026-07-27 11:14:29.634972-07:00,2026-07-27 11:14:29.650935-07:00,0 days 00:00:00.015963,"[[-0.12971433  0.61420128 -0.77841568  0.11991   ]
 [-0.52192144 -0.70978587 -0.47307719 -0.20292   ]
 [-0.84307307  0.34490694  0.41263422 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
924,2026-07-27 11:14:29.665868-07:00,2026-07-27 11:14:29.650935-07:00,0 days 00:00:00.014933,"[[-0.12971433  0.61420128 -0.77841568  0.11991   ]
 [-0.52192144 -0.70978587 -0.47307719 -0.20292   ]
 [-0.84307307  0.34490694  0.41263422 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
925,2026-07-27 11:14:29.701794-07:00,2026-07-27 11:14:29.695810-07:00,0 days 00:00:00.005984,"[[-0.12884842  0.61387193 -0.7788192   0.1199    ]
 [-0.52218258 -0.70966352 -0.47297256 -0.20292   ]
 [-0.84304415  0.34574406  0.41199225 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
926,2026-07-27 11:14:29.737675-07:00,2026-07-27 11:14:29.755628-07:00,0 days 00:00:00.017953,"[[-0.12871898  0.6137111  -0.77896734  0.1199    ]
 [-0.5222302  -0.70970939 -0.47285114 -0.20292   ]
 [-0.84303443  0.34593535  0.41185154 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
927,2026-07-27 11:14:29.768594-07:00,2026-07-27 11:14:29.755628-07:00,0 days 00:00:00.012966,"[[-0.12871898  0.6137111  -0.77896734  0.1199    ]
 [-0.5222302  -0.70970939 -0.47285114 -0.20292   ]
 [-0.84303443  0.34593535  0.41185154 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
928,2026-07-27 11:14:29.805495-07:00,2026-07-27 11:14:29.815473-07:00,0 days 00:00:00.009978,"[[-0.1293465   0.61385205 -0.7787523   0.1199    ]
 [-0.5224197  -0.70970236 -0.47265233 -0.20292   ]
 [-0.84282094  0.34569962  0.41248592 -1.81383   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
929,2026-07-27 11:14:29.839300-07:00,2026-07-27 11:14:29.860245-07:00,0 days 00:00:00.020945,"[[-0.12887887  0.61375328 -0.77890767  0.1199    ]
 [-0.52251549 -0.70960652 -0.47269033 -0.20292   ]
 [-0.8428332   0.34607152  0.41214888 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
930,2026-07-27 11:14:29.867248-07:00,2026-07-27 11:14:29.860245-07:00,0 days 00:00:00.007003,"[[-0.12887887  0.61375328 -0.77890767  0.1199    ]
 [-0.52251549 -0.70960652 -0.47269033 -0.20292   ]
 [-0.8428332   0.34607152  0.41214888 -1.81384   ]
 [ 0.          0.          0.          1.        ]]","[[-0.45043 -0.48624  0.74879  0.07971]
 [-0.75756 -0.23568 -0.60874  0.92205]
 [ 0.47247 -0.84144 -0.2622   0.20465]
 [ 0.       0.       0.       1.     ]]"
