frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform
234,2026-07-27 11:03:09.472456-07:00,,,,
235,2026-07-27 11:03:09.508359-07:00,,,,
236,2026-07-27 11:03:09.538281-07:00,,,,
237,2026-07-27 11:03:09.570193-07:00,,,,
238,2026-07-27 11:03:09.603106-07:00,,,,
239,2026-07-27 11:03:09.636017-07:00,,,,
240,2026-07-27 11:03:09.668929-07:00,,,,
241,2026-07-27 11:03:09.704834-07:00,,,,
242,2026-07-27 11:03:09.736748-07:00,,,,
243,2026-07-27 11:03:09.771682-07:00,,,,
244,2026-07-27 11:03:09.804568-07:00,,,,
245,2026-07-27 11:03:09.846456-07:00,,,,
246,2026-07-27 11:03:09.876376-07:00,,,,
247,2026-07-27 11:03:09.904301-07:00,,,,
248,2026-07-27 11:03:09.938209-07:00,,,,
249,2026-07-27 11:03:09.971125-07:00,,,,
250,2026-07-27 11:03:10.008023-07:00,,,,
251,2026-07-27 11:03:10.037943-07:00,,,,
252,2026-07-27 11:03:10.066865-07:00,,,,
253,2026-07-27 11:03:10.102779-07:00,,,,
254,2026-07-27 11:03:10.135681-07:00,,,,
255,2026-07-27 11:03:10.168636-07:00,,,,
256,2026-07-27 11:03:10.203542-07:00,,,,
257,2026-07-27 11:03:10.236467-07:00,,,,
258,2026-07-27 11:03:10.270364-07:00,,,,
259,2026-07-27 11:03:10.304273-07:00,,,,
260,2026-07-27 11:03:10.342172-07:00,,,,
261,2026-07-27 11:03:10.371105-07:00,,,,
262,2026-07-27 11:03:10.404007-07:00,,,,
263,2026-07-27 11:03:10.438913-07:00,,,,
264,2026-07-27 11:03:10.474819-07:00,,,,
265,2026-07-27 11:03:10.506732-07:00,,,,
266,2026-07-27 11:03:10.538647-07:00,,,,
267,2026-07-27 11:03:10.571558-07:00,,,,
268,2026-07-27 11:03:10.604472-07:00,,,,
269,2026-07-27 11:03:10.638380-07:00,,,,
270,2026-07-27 11:03:10.673286-07:00,,,,
271,2026-07-27 11:03:10.705201-07:00,,,,
272,2026-07-27 11:03:10.738114-07:00,,,,
273,2026-07-27 11:03:10.771026-07:00,,,,
274,2026-07-27 11:03:10.804962-07:00,,,,
