Tool ID,Timestamp,Frame #,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Tracking Quality
1,1785176046.8019545,92,119.89,-202.92000000000002,-1813.8600000000001,-0.13076799258030783,0.6139261928585062,-0.7784563968770355,-0.5237080273708162,-0.7094823128112886,-0.4715556699641231,-0.841801422060978,0.34601947565159485,0.41429565323077006,0.3602
1,1785176046.8598013,95,119.89,-202.92000000000002,-1813.8500000000001,-0.1287408258444078,0.6136666632160676,-0.778998733130008,-0.5226306548132084,-0.7095773681099722,-0.47260676816529196,-0.842782889248718,0.3462848323611396,0.4120725864046293,0.3219
1,1785176046.9196773,98,119.9,-202.91,-1813.83,-0.12811323705723354,0.6135254302647041,-0.7792134142256707,-0.522441118663727,-0.7095844641937469,-0.4728056320564155,-0.8429960118648905,0.34652046778420276,0.4114380747895201,0.3029
1,1785176046.9794834,101,119.9,-202.91,-1813.8400000000001,-0.1282060391716014,0.6135249204157684,-0.7791985520704944,-0.5222181106653211,-0.7096995441452983,-0.47287926781906825,-0.8431200723580671,0.3462856177619578,0.41138159234237387,0.3059
1,1785176047.0393198,104,119.9,-202.92000000000002,-1813.8500000000001,-0.1286333809101886,0.613461298682029,-0.779178213462731,-0.5230785752802598,-0.7094908870434685,-0.47224091868986323,-0.8425213691048958,0.3468254838122929,0.4121526736295437,0.32320000000000004
1,1785176047.0991597,110,119.9,-202.92000000000002,-1813.8500000000001,-0.12970690582524774,0.6140984674856097,-0.7784980352018018,-0.522033946244808,-0.7098004593000458,-0.4729311439792446,-0.8430045536942925,0.3450599661062834,0.4126462676935505,0.32320000000000004
1,1785176047.159,113,119.9,-202.92000000000002,-1813.8600000000001,-0.1297577310765347,0.6141128628892334,-0.7784782096243026,-0.522722295816506,-0.7095223123445872,-0.4725880761736496,-0.8425700758288245,0.3456059604798213,0.4130764909779172,0.3383
1,1785176047.218843,116,119.91,-202.92000000000002,-1813.8700000000001,-0.1287481717729403,0.6137696070144709,-0.7789164125696847,-0.5225181304455123,-0.7095629539912583,-0.4727528082189739,-0.8428515359307663,0.34613188791052063,0.4120606806656596,0.32730000000000004
1,1785176047.2787085,119,119.9,-202.92000000000002,-1813.8500000000001,-0.12882664699736504,0.6139163282083949,-0.7787877997134641,-0.5217819987904487,-0.7097953015535102,-0.47321683785639485,-0.8432954646869983,0.34539451624437173,0.4117710375762918,0.30810000000000004
1,1785176047.3385196,122,119.9,-202.92000000000002,-1813.8500000000001,-0.12909378269310576,0.6138105400127156,-0.7788269488399098,-0.5223574308791769,-0.7096901727531234,-0.47273943468146157,-0.8428982795541173,0.3457983222442533,0.41224508566842666,0.3199
1,1785176047.3983595,128,119.91,-202.91,-1813.8600000000001,-0.12948332844866264,0.6141156496623804,-0.7785216994365718,-0.5222596308561125,-0.7096419782786132,-0.4729198036061223,-0.8428991313507759,0.3453552251010088,0.4126146178500448,0.3291
1,1785176047.4581997,131,119.91,-202.92000000000002,-1813.8600000000001,-0.12962833332748247,0.6139521381265959,-0.7786265261911648,-0.5227698205884602,-0.7095681390566528,-0.4724666874157245,-0.8425605081420849,0.3457973801599142,0.4129357843465392,0.3315
1,1785176047.5030794,134,119.91,-202.92000000000002,-1813.8400000000001,-0.12868976559542708,0.6136525999920993,-0.77901824802371,-0.5219422221755516,-0.7098557529553718,-0.47294939127417146,-0.8432172086369213,0.3457387691872272,0.4116423721380735,0.3084
1,1785176047.56292,137,119.91,-202.92000000000002,-1813.8400000000001,-0.12936127170503278,0.6140577868482163,-0.7785876288472139,-0.5221946921531689,-0.7096733555939976,-0.47294442786337243,-0.8429581038639546,0.3453936345259216,0.4124619647422781,0.3294
1,1785176047.6227598,140,119.9,-202.92000000000002,-1813.8500000000001,-0.12861878967547521,0.6136087359165519,-0.7790645198886335,-0.5225657289578758,-0.7096087677586388,-0.47263141626302185,-0.8428417798502513,0.3463231380184657,0.4119199172313751,0.3128
1,1785176047.6676393,143,119.9,-202.92000000000002,-1813.8500000000001,-0.12809858692740161,0.6133193832840128,-0.7793780123376082,-0.5226662530513316,-0.7096131899818007,-0.47251360670898584,-0.8428586713966253,0.34682626009570106,0.4114617908865229,0.3174
1,1785176047.7274802,146,119.9,-202.92000000000002,-1813.8600000000001,-0.12882664699736504,0.6139163282083949,-0.7787877997134641,-0.5217819987904487,-0.7097953015535102,-0.47321683785639485,-0.8432954646869983,0.34539451624437173,0.4117710375762918,0.30920000000000003
1,1785176047.7873192,149,119.9,-202.92000000000002,-1813.8500000000001,-0.12899356232196474,0.613708263789589,-0.7789241476779735,-0.5226929143376057,-0.7095895442306615,-0.4725196250102026,-0.8427056296125888,0.34618614310063067,0.4123134440499847,0.3183
1,1785176047.8471606,155,119.9,-202.92000000000002,-1813.81,-0.12822794042200522,0.6134803708129547,-0.7792300237557138,-0.5226186215772428,-0.7095674288312348,-0.47263499692948396,-0.8428685375999233,0.3466351086791848,0.4116026357485292,0.30770000000000003
1,1785176047.9069993,158,119.9,-202.92000000000002,-1813.8400000000001,-0.12858826204734056,0.6137274345334871,-0.7789760554500944,-0.5222328102384731,-0.7096658381126615,-0.4729136180385174,-0.843052756815415,0.3459957143040907,0.411763299614148,0.3106
1,1785176047.9518795,161,119.91,-202.92000000000002,-1813.8500000000001,-0.12897172887791516,0.6137526484559712,-0.7788927908663186,-0.5222925039086475,-0.7097215549310664,-0.4727640583071698,-0.84295719553906,0.34583666806674884,0.412092423504015,0.3201
1,1785176048.0117335,164,119.9,-202.91,-1813.82,-0.1293391452995524,0.6137491615808095,-0.7788346115524364,-0.5225321941317321,-0.7097168052185958,-0.47250625655771744,-0.8427523311086471,0.34585260306836385,0.41249786103903335,0.32320000000000004
1,1785176048.0715592,167,119.91,-202.92000000000002,-1813.8700000000001,-0.12808398790008896,0.6134669891482741,-0.7792642332796759,-0.5221531752965433,-0.7097309493483619,-0.47290383913096984,-0.8431788384271436,0.34632388419285226,0.41122890665203554,0.308
1,1785176048.1164403,170,119.9,-202.91,-1813.83,-0.12948332844866264,0.6141156496623804,-0.7785216994365718,-0.5222596308561125,-0.7096419782786132,-0.4729198036061223,-0.8428991313507759,0.3453552251010088,0.4126146178500448,0.3257
1,1785176048.176279,173,119.9,-202.92000000000002,-1813.8400000000001,-0.12912294517582534,0.6138690908915595,-0.7787759653951133,-0.5226453444533462,-0.7095437371344608,-0.47264101495162936,-0.8427153190433669,0.3459948328244706,0.41245419952814477,0.32630000000000003
1,1785176048.236119,176,119.91,-202.92000000000002,-1813.8700000000001,-0.12870427205251284,0.613505189878174,-0.7791319479702898,-0.5224552872584309,-0.7097382547232449,-0.4725590784210086,-0.8428971960868913,0.3462412334990564,0.41187537563431564,0.3184
1,1785176048.295959,182,119.9,-202.92000000000002,-1813.8600000000001,-0.12910827596517732,0.6136632573571086,-0.7789406008465359,-0.5228703216425349,-0.7095725329984155,-0.4723488617109653,-0.8425779962844576,0.346300775315441,0.4124779911621863,0.3259
1,1785176048.355799,185,119.9,-202.92000000000002,-1813.82,-0.1290790787456767,0.6136046984307364,-0.7789915695910272,-0.5225824549561051,-0.7097190383116881,-0.47244731391974576,-0.8427610392051934,0.34610426279035844,0.41226892931207504,0.3249
1,1785176048.4006824,188,119.9,-202.92000000000002,-1813.81,-0.12935387894613448,0.6139549257828485,-0.778669970596379,-0.5223072013542698,-0.7096878727553668,-0.4727983826933344,-0.8428895309677651,0.3455466283599646,0.4124739582252453,0.3164
1,1785176048.460519,191,119.9,-202.92000000000002,-1813.8500000000001,-0.12900813091853244,0.6135609380006886,-0.779037789530535,-0.5232056809789549,-0.709471666228684,-0.47212897624488515,-0.8423851361154557,0.34668852040183046,0.4125461819885559,0.3252
1,1785176048.52036,194,119.9,-202.92000000000002,-1813.8700000000001,-0.12885581358205953,0.6139748361361808,-0.7787368489404206,-0.5220700269736139,-0.709648997744974,-0.47311857597786633,-0.8431127245166424,0.3455910887032591,0.4119802582248578,0.3173
1,1785176048.580244,197,119.9,-202.93,-1813.8500000000001,-0.12924627243787684,0.6137498363228068,-0.7788494973193743,-0.5227551477296117,-0.7096017309473872,-0.4724324702628555,-0.8426283027427371,0.34608744827023125,0.4125542649963688,0.3294
1,1785176048.6400387,200,119.9,-202.92000000000002,-1813.8400000000001,-0.12847359056311902,0.6137724810220555,-0.7789594842274215,-0.5220552898836377,-0.709682753744886,-0.4730842032255849,-0.843180176968322,0.3458810931188723,0.4115986620368961,0.3057
1,1785176048.6849194,203,119.9,-202.92000000000002,-1813.88,-0.12920147429904072,0.6140156472481703,-0.7786473938653906,-0.5219093061991189,-0.709776088277579,-0.4731052532070773,-0.8431593296297613,0.34525742489306277,0.41216459747836476,0.32370000000000004
1,1785176048.7447703,209,119.9,-202.92000000000002,-1813.8400000000001,-0.12973601751330227,0.6141570727117044,-0.7784469511777784,-0.5223219178199339,-0.7096541815351477,-0.47283269429533525,-0.8428216774174088,0.3452564737522961,0.41285540738548604,0.3262
1,1785176048.8045986,212,119.9,-202.92000000000002,-1813.83,-0.12949073825868565,0.614218487314267,-0.7784393351742922,-0.5221471204142398,-0.7096274258608591,-0.4730658528251731,-0.842967694130883,0.34520221075112556,0.412602593719668,0.3259
1,1785176048.864439,215,119.91,-202.92000000000002,-1813.8500000000001,-0.13035599057427213,0.6141948986847484,-0.77831352432746,-0.5226237582381572,-0.7096617851139584,-0.4724876274294324,-0.8425388555113791,0.3451735464639512,0.4135015112125637,0.34240000000000004
1,1785176048.9242797,218,119.9,-202.91,-1813.8700000000001,-0.12972862744840735,0.6140542457043794,-0.7785292971704907,-0.5224343955236691,-0.7096686994924615,-0.47268661852700794,-0.8427530988339177,0.34540949652999453,0.41286740500156327,0.3322
1,1785176048.984119,221,119.9,-202.92000000000002,-1813.83,-0.1290502242295797,0.6138992636744202,-0.7787642349814867,-0.5215563084379884,-0.7099536795487091,-0.4732280528706926,-0.8434008873334397,0.3450992132057881,0.41180271525320594,0.3145
1,1785176049.0439594,227,119.9,-202.92000000000002,-1813.8600000000001,-0.12885581358205953,0.6139748361361808,-0.7787368489404206,-0.5220700269736139,-0.709648997744974,-0.47311857597786633,-0.8431127245166424,0.3455910887032591,0.4119802582248578,0.3196
1,1785176049.1037989,230,119.9,-202.92000000000002,-1813.83,-0.12900090581168658,0.6138111829188538,-0.7788418311977865,-0.5225804141650666,-0.7095751306136046,-0.47266567967830436,-0.8427742740679924,0.3460331858918204,0.41230153677948495,0.321
1,1785176049.1636386,233,119.9,-202.92000000000002,-1813.8500000000001,-0.12936831163940862,0.6138077434478089,-0.7787835989715485,-0.522820064265113,-0.7095703472060843,-0.4724077717053987,-0.842569297058344,0.34604909543205836,0.4127069216832475,0.3311
1,1785176049.2234788,236,119.91,-202.92000000000002,-1813.8500000000001,-0.1292536134889213,0.6138527307811218,-0.7787671849228215,-0.5226426717549205,-0.7095873178324325,-0.472578539538406,-0.8426969449695036,0.3459344783104657,0.4125423561952529,0.327
1,1785176049.2833185,239,119.91,-202.92000000000002,-1813.8600000000001,-0.12910855582746283,0.6140163255144359,-0.7786622713435506,-0.5221323726225346,-0.7096611713725738,-0.47303150773037217,-0.8430354478144495,0.3454923643843044,0.4122211298325616,0.32080000000000003
1,1785176049.3431587,245,119.9,-202.93,-1813.8600000000001,-0.12829929247730448,0.6138778269963855,-0.778905196459761,-0.5212564122760627,-0.7099026421765543,-0.4736348712793796,-0.8437008025425309,0.3452423093320731,0.4110677603949825,0.3018
1,1785176049.4029982,248,119.91,-202.92000000000002,-1813.8400000000001,-0.12945420326286092,0.6140570713892165,-0.7785727469764637,-0.5219716392801873,-0.7097882684950729,-0.473018204400127,-0.8430819752816043,0.34515869825873563,0.41240545094797565,0.33180000000000004
1,1785176049.4628382,251,119.9,-202.92000000000002,-1813.8600000000001,-0.1283806263843221,0.6134195835603081,-0.77925273773909,-0.5230163515471876,-0.7094787185146191,-0.4723281105218305,-0.8425985466302666,0.34692414513774045,0.4119117948505604,0.317
1,1785176049.5227137,254,119.91,-202.92000000000002,-1813.8500000000001,-0.12926097183223692,0.6139556112245022,-0.7786848583393242,-0.5225301872253468,-0.7095728707665501,-0.4727245968958677,-0.8427655691823375,0.34578150401382746,0.4125304193422659,0.329
1,1785176049.567558,257,119.91,-202.92000000000002,-1813.8500000000001,-0.12920147429904072,0.6140156472481703,-0.7786473938653906,-0.5219093061991189,-0.709776088277579,-0.4731052532070773,-0.8431593296297613,0.34525742489306277,0.41216459747836476,0.3184
1,1785176049.6273997,260,119.91,-202.92000000000002,-1813.8500000000001,-0.12963568898991443,0.6140549845184494,-0.7785441953596194,-0.5226573675615017,-0.7095536911987813,-0.472612775366754,-0.8426291380398565,0.3456443769168413,0.4129238433803225,0.3371
1,1785176049.6872382,263,119.9,-202.91,-1813.8400000000001,-0.12936098811657934,0.6137048443500503,-0.7788659055156945,-0.5229325243745019,-0.709584727658385,-0.47226167452513734,-0.842500628904699,0.34620207725439217,0.4127188049991552,0.33240000000000003
1,1785176049.7321184,266,119.9,-202.92000000000002,-1813.8500000000001,-0.12793132485376196,0.6135278659712013,-0.7792413835250183,-0.5217550946392701,-0.7098193612645681,-0.47321041365541255,-0.8434483963700017,0.34603472665439805,0.41091942106706086,0.3039
1,1785176049.791959,272,119.9,-202.91,-1813.82,-0.12858826204734056,0.6137274345334871,-0.7789760554500944,-0.5222328102384731,-0.7096658381126615,-0.4729136180385174,-0.843052756815415,0.3459957143040907,0.411763299614148,0.3118
1,1785176049.851798,275,119.9,-202.92000000000002,-1813.83,-0.12838074102467742,0.6137730387354663,-0.7789743527584116,-0.5222783166332217,-0.7095677500727365,-0.4730105369138014,-0.8430561934466307,0.3461159704176422,0.41165518302716764,0.30760000000000004
1,1785176049.911638,278,119.9,-202.92000000000002,-1813.8600000000001,-0.1284954113997008,0.6137280030694356,-0.7789909290214003,-0.5224558206004463,-0.7095507879681882,-0.47283992514849826,-0.8429287305400949,0.3462305843540197,0.41181978787806944,0.328
1,1785176049.9714777,281,119.9,-202.92000000000002,-1813.82,-0.12936831163940862,0.6138077434478089,-0.7787835989715485,-0.522820064265113,-0.7095703472060843,-0.4724077717053987,-0.842569297058344,0.34604909543205836,0.4127069216832475,0.33680000000000004
