Tool ID,Timestamp,Frame #,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Tracking Quality
1,1787604138.7125223,92,108.81,-448.28000000000003,-1592.95,-0.4981093212111127,-0.8577863620536333,-0.12684502827228902,0.696426407596478,-0.4829068552625498,0.5308401152349916,-0.5166017449882152,0.17607818211018658,0.8379254804932852,0.24300000000000002
1,1787604138.7823122,95,108.84,-448.73,-1593.0,-0.49050631756139595,-0.863766320864938,-0.11537458720103032,0.7062211555805731,-0.4715774522810467,0.5280780111977369,-0.5105440547521821,0.17754562636000437,0.8413217688361776,0.647
1,1787604138.8425994,98,108.85000000000001,-448.72,-1593.0,-0.4905910084899603,-0.8637444464082081,-0.11517809552072862,0.7058070423229731,-0.4713983833857999,0.5287910581208344,-0.5110351077921174,0.17812662754409497,0.8409007213480475,0.6472
1,1787604138.902198,101,108.85000000000001,-448.72,-1593.01,-0.4907372031702381,-0.863684883680459,-0.11500182227479905,0.7064693355758048,-0.47166872764412876,0.5276643717872656,-0.5099785047585176,0.17769927705097927,0.8416322781475445,0.6474000000000001
1,1787604138.9633439,107,108.84,-448.73,-1593.01,-0.4906391894774352,-0.8637475100354232,-0.11494966140242494,0.7062911109582367,-0.47147592159570423,0.5280751101281533,-0.5103195590316968,0.17790641996029263,0.8413817524801726,0.6439
1,1787604139.0236661,110,108.84,-448.72,-1592.99,-0.49056202900388185,-0.8637564578257353,-0.11521144588943105,0.7062897008715496,-0.471557701152166,0.5280039705597501,-0.5103956838986509,0.17764604146567198,0.8413905928932206,0.6514
1,1787604139.0685747,113,108.85000000000001,-448.73,-1593.0,-0.49071053538619097,-0.8636827329060033,-0.11513169564032061,0.7059184200293656,-0.4715292370735355,0.528525650132606,-0.510766438525714,0.17807952006018876,0.8410739145942471,0.6506000000000001
1,1787604139.1284864,116,108.84,-448.72,-1593.0,-0.49062524976210403,-0.8637335972254913,-0.11511358442766856,0.7059428651338154,-0.4714407393488436,0.5285719444398043,-0.5108145803151402,0.1780671286513282,0.8410473008287576,0.6477
1,1787604139.1900973,119,108.84,-448.73,-1593.02,-0.49054056115366884,-0.8637554876490168,-0.11531008377090239,0.7063568332067275,-0.47161971298109645,0.5278587600009982,-0.5103234092663268,0.17748606673155243,0.8414681895775715,0.6471
1,1787604139.2365181,122,108.84,-448.72,-1592.98,-0.49053523534691024,-0.863754355528856,-0.1153412163455979,0.7057384056109155,-0.4714181619658476,0.5288650294872076,-0.5111834169150193,0.17802620558129212,0.8408318407371436,0.6453
1,1787604139.282448,125,108.83,-448.72,-1592.98,-0.4904579256894034,-0.8637632659361991,-0.11560295648329545,0.7057369987781622,-0.47150007061816823,0.528793884195586,-0.5112595345654104,0.17776586800140629,0.8408406415544307,0.6488
1,1787604139.3428776,128,108.84,-448.72,-1592.98,-0.49062586644095346,-0.8637046251960698,-0.11532813877792376,0.7063323260166564,-0.47170818642715084,0.5278124970872783,-0.5102753221575226,0.17749847118362647,0.841494734579196,0.647
1,1787604139.4027312,131,108.84,-448.72,-1592.98,-0.4906547924850144,-0.8636926407389655,-0.11529482618417868,0.7058498192980321,-0.4715489984509546,0.528599635505774,-0.5109147748973629,0.1779791122386393,0.8410050703761085,0.6499
1,1787604139.4637678,137,108.84,-448.72,-1592.98,-0.4903677621006241,-0.8637839747808113,-0.11583049168629353,0.7055324416195018,-0.47147755225347326,0.5290868468819627,-0.5116282163005181,0.17772496344896557,0.8406250089381198,0.6418
1,1787604139.5244896,140,108.84,-448.71000000000004,-1592.96,-0.4906333002858359,-0.8636916798007039,-0.1153934438937795,0.7059170082456521,-0.47161109155344955,0.5284544973725473,-0.5108425805667892,0.17781917941212622,0.8410827529518491,0.6439
1,1787604139.5851748,143,108.83,-448.72,-1592.98,-0.4904505804705223,-0.8637761658891717,-0.11553771400685607,0.7061526012884793,-0.47159721250293557,0.5281520357368464,-0.5106924042999286,0.17744521521095863,0.8412529130939727,0.6499
1,1787604139.646399,146,108.84,-448.72,-1593.0,-0.49059846545042857,-0.8637315015082653,-0.11524339026582982,0.7053910631119149,-0.4713008485554331,0.5294326758264656,-0.5116019876618223,0.17844720074354323,0.840487955158946,0.6402
1,1787604139.7068698,152,108.83,-448.72,-1592.99,-0.4904007722276643,-0.8638419262437127,-0.11525714321491076,0.7064580332842253,-0.4714816985288057,0.5278466208668735,-0.5103176753814186,0.17743205577331372,0.8414830573323271,0.6484
1,1787604139.7678027,155,108.84,-448.73,-1593.0,-0.4909970158462327,-0.8635911907069478,-0.1145957493254027,0.7062353360335731,-0.47160088149299284,0.5280381224046029,-0.510052527263262,0.17833357482086293,0.841453240248067,0.6538
1,1787604139.8288767,158,108.84,-448.72,-1592.99,-0.4904579256894034,-0.8637632659361991,-0.11560295648329545,0.7057369987781622,-0.47150007061816823,0.528793884195586,-0.5112595345654104,0.17776586800140629,0.8408406415544307,0.6382
1,1787604139.889725,161,108.84,-448.72,-1593.0,-0.49077196094853376,-0.8637285315692973,-0.11452469646271264,0.706361080259877,-0.4713743971606456,0.5280721560502296,-0.5100949976630147,0.17826721923725508,0.8414415558460289,0.6462
1,1787604139.949922,164,108.84,-448.72,-1592.98,-0.49050631756139595,-0.863766320864938,-0.11537458720103032,0.7062211555805731,-0.4715774522810467,0.5280780111977369,-0.5105440547521821,0.17754562636000437,0.8413217688361776,0.6519
1,1787604140.0097618,170,108.84,-448.72,-1592.98,-0.4905962484861998,-0.8637456261463845,-0.1151469247711682,0.7064253548821865,-0.47159997243225626,0.5277846947207471,-0.5101750081597921,0.1775864840433678,0.8415369877398561,0.6458
1,1787604140.0704222,173,108.84,-448.72,-1592.98,-0.49084905344929286,-0.8637193972516699,-0.11426289659878848,0.7063625194132274,-0.4712925890855471,0.5281432444339696,-0.5100188211195069,0.1785275840990792,0.841432530759071,0.648
1,1787604140.1162138,176,108.85000000000001,-448.73,-1593.01,-0.4907593177355384,-0.8637402284257283,-0.11449065400642722,0.7061582672747401,-0.4712699249645426,0.5284365235138949,-0.5103878854511398,0.17848662589388847,0.8412174099254778,0.6471
1,1787604140.1760535,179,108.85000000000001,-448.73,-1592.99,-0.4905277953382518,-0.8637672932330452,-0.11527595213856569,0.7061540001726212,-0.4715154177294213,0.5282231904069107,-0.5106163041274732,0.1777055823104837,0.8412441476615999,0.6474000000000001
1,1787604140.2357004,182,108.84,-448.73,-1593.01,-0.49077196094853376,-0.8637285315692973,-0.11452469646271264,0.706361080259877,-0.4713743971606456,0.5280721560502296,-0.5100949976630147,0.17826721923725508,0.8414415558460289,0.651
1,1787604140.2815673,185,108.85000000000001,-448.72,-1592.99,-0.4904854749981009,-0.863820039917181,-0.11506058166621247,0.7060441037390612,-0.4713027635013797,0.5285597683245181,-0.5108088902820633,0.17801304377332136,0.8410622056990579,0.6512
1,1787604140.3420656,188,108.85000000000001,-448.73,-1593.0,-0.4908142890699183,-0.8636758994077957,-0.11474002974954285,0.7064707506001727,-0.47158700227059136,0.527735518831039,-0.5099023555458627,0.17795965855095525,0.841623400183959,0.6499
1,1787604140.402794,191,108.84,-448.73,-1593.0,-0.49068216397972847,-0.8637493244991683,-0.11475242210690569,0.7061568331660913,-0.4713517739501437,0.528365434303655,-0.5104640446936574,0.17822628768305532,0.8412263960752233,0.6507000000000001
1,1787604140.4493282,194,108.84,-448.73,-1593.0,-0.49054928149421356,-0.8637682482424324,-0.1151773230879698,0.7060868363034586,-0.4714533589763112,0.528368346808291,-0.5106885371970707,0.17786552121800672,0.8411664962047424,0.6462
1,1787604140.5098393,200,108.85000000000001,-448.73,-1593.01,-0.4905910084899603,-0.8637444464082081,-0.11517809552072862,0.7058070423229731,-0.4713983833857999,0.5287910581208344,-0.5110351077921174,0.17812662754409497,0.8409007213480475,0.6398
1,1787604140.5695767,203,108.84,-448.72,-1592.97,-0.4906333002858359,-0.8636916798007039,-0.1153934438937795,0.7059170082456521,-0.47161109155344955,0.5284544973725473,-0.5108425805667892,0.17781917941212622,0.8410827529518491,0.6443
1,1787604140.6157038,206,108.84,-448.73,-1592.99,-0.4906177147917609,-0.8637465767701356,-0.11504829008022245,0.706358237156286,-0.4715379591184988,0.5279299138255242,-0.5102472917458502,0.17774646052237894,0.8414593852574179,0.6477
1,1787604140.6763372,209,108.84,-448.72,-1592.99,-0.49043642319252734,-0.8637622678801735,-0.1157015963270162,0.7058042291950478,-0.471562167405199,0.5286487608256505,-0.5111873480990163,0.1776059313722676,0.8409183243840537,0.6381
1,1787604140.7363553,212,108.85000000000001,-448.73,-1593.03,-0.4903021483053784,-0.8638497414976758,-0.1156175915746795,0.7065237696383486,-0.47162537626522755,0.5276302373809715,-0.5103214342971972,0.17701166226291748,0.8415693109422243,0.6422
1,1787604140.7818668,215,108.84,-448.72,-1592.97,-0.49028243456073367,-0.8638348356206366,-0.1158123962685687,0.705556806462794,-0.47138906193263136,0.5291332017028392,-0.511676389151604,0.17771248987772878,0.8405983248414398,0.6434000000000001
1,1787604140.8418624,218,108.84,-448.72,-1592.99,-0.4906391894774352,-0.8637475100354232,-0.11494966140242494,0.7062911109582367,-0.47147592159570423,0.5280751101281533,-0.5103195590316968,0.17790641996029263,0.8413817524801726,0.647
1,1787604140.901763,221,108.85000000000001,-448.72,-1592.99,-0.49097624444892335,-0.8636445957061235,-0.11428184324046223,0.7060584757335236,-0.4713260088762017,0.5285198408779787,-0.5103173093592693,0.17880102254863425,0.8411934605688982,0.6492
1,1787604140.9467428,224,108.85000000000001,-448.72,-1592.99,-0.4905910084899603,-0.8637444464082081,-0.11517809552072862,0.7058070423229731,-0.4713983833857999,0.5287910581208344,-0.5110351077921174,0.17812662754409497,0.8409007213480475,0.6448
1,1787604141.006561,230,108.85000000000001,-448.73,-1592.99,-0.4908649444512971,-0.8636646157073316,-0.11460819291801308,0.7059212788498699,-0.47136547390066225,0.5286678901554063,-0.5106140953555723,0.17860017242296147,0.8410560171800087,0.6485000000000001
1,1787604141.0659196,233,108.84,-448.73,-1593.01,-0.4904922250761706,-0.8637524158803416,-0.11553848363511053,0.7058728457055138,-0.4715423827126161,0.5285747884654628,-0.5110390423787866,0.17770634588157566,0.8409872482968993,0.6431
1,1787604141.1261358,236,108.84,-448.72,-1592.98,-0.4902536883160897,-0.8638466611035138,-0.11584587689159097,0.7060399051284014,-0.4715482875310755,0.5283463493701724,-0.5110371546754197,0.17723193455701294,0.8410885018322568,0.6416000000000001
1,1787604141.1874049,239,108.84,-448.72,-1592.99,-0.4906049898443108,-0.8637583461023288,-0.11501418816143373,0.7061554107986046,-0.4714336048751309,0.5282943232652545,-0.5105401842555763,0.17796593981155193,0.8412353086546436,0.6437
1,1787604141.2322886,242,108.84,-448.73,-1593.01,-0.49029667592454906,-0.8638487018283636,-0.11564856214751934,0.7059054737074579,-0.47142418983745105,0.5286366383688823,-0.5111816035101296,0.17755183351785989,0.8409332403034493,0.6428
1,1787604141.2925346,245,108.84,-448.73,-1593.0,-0.49087761015765585,-0.8636529012970016,-0.11464221703709382,0.7061241682551033,-0.47147000751162793,0.5283035973973906,-0.5103213015855278,0.17838076717588464,0.8412802571377719,0.6391
1,1787604141.3523688,248,108.84,-448.72,-1592.99,-0.49012053807311823,-0.8638651390165181,-0.11627071751257301,0.7059699410358067,-0.471649894406313,0.528349145414671,-0.5112614795902547,0.17687113585456868,0.8410281212829319,0.6459
1,1787604141.397732,251,108.85000000000001,-448.74,-1593.03,-0.4906391894774352,-0.8637475100354232,-0.11494966140242494,0.7062911109582367,-0.47147592159570423,0.5280751101281533,-0.5103195590316968,0.17790641996029263,0.8413817524801726,0.6457
1,1787604141.4585178,257,108.85000000000001,-448.73,-1593.0,-0.49054870576834847,-0.8637134598703653,-0.11558990659984769,0.7063309339193168,-0.4717899089320363,0.5277413131625824,-0.5103514270163886,0.17723809147207642,0.8415034639700967,0.6437
1,1787604141.5183578,260,108.84,-448.72,-1592.98,-0.490717078367184,-0.8637927483979475,-0.11427526772620095,0.7060484080725403,-0.4710570768722995,0.5287729907878768,-0.5105804485651665,0.1787940662987573,0.8410352474179362,0.6403
1,1787604141.5781975,263,108.84,-448.73,-1593.01,-0.49040209972090043,-0.8637731194702634,-0.1157660514569881,0.7056683586988132,-0.47151986589041506,0.5288678318843073,-0.511407809991845,0.17766545570620934,0.8407716917975114,0.6482
1,1787604141.6380582,266,108.85000000000001,-448.73,-1593.0,-0.4902536883160897,-0.8638466611035138,-0.11584587689159097,0.7060399051284014,-0.4715482875310755,0.5283463493701724,-0.5110371546754197,0.17723193455701294,0.8410885018322568,0.6469
1,1787604141.698135,269,108.84,-448.73,-1593.0,-0.4905910084899603,-0.8637444464082081,-0.11517809552072862,0.7058070423229731,-0.4713983833857999,0.5287910581208344,-0.5110351077921174,0.17812662754409497,0.8409007213480475,0.6399
1,1787604141.7582653,275,108.84,-448.72,-1592.98,-0.4907239908778246,-0.8637254592373079,-0.11475319534654511,0.7058770998546364,-0.4712967023892222,0.528788178969474,-0.5108106152751216,0.17848739278264592,0.8409606209210424,0.6438
1,1787604141.8181562,278,108.84,-448.72,-1592.99,-0.4906049898443108,-0.8637583461023288,-0.11501418816143373,0.7061554107986046,-0.4714336048751309,0.5282943232652545,-0.5105401842555763,0.17796593981155193,0.8412353086546436,0.6375000000000001
1,1787604141.8630366,281,108.85000000000001,-448.73,-1592.99,-0.4906391894774352,-0.8637475100354232,-0.11494966140242494,0.7062911109582367,-0.47147592159570423,0.5280751101281533,-0.5103195590316968,0.17790641996029263,0.8413817524801726,0.6437
1,1787604141.92343,284,108.84,-448.72,-1592.99,-0.4904082331268983,-0.8638289881302602,-0.11532234886267394,0.7060426924547424,-0.4713846229246584,0.5284886504944413,-0.5108849981283574,0.17775268362539043,0.8410710446516158,0.6439
1,1787604141.9832685,287,108.84,-448.73,-1592.99,-0.4904082331268983,-0.8638289881302602,-0.11532234886267394,0.7060426924547424,-0.4713846229246584,0.5284886504944413,-0.5108849981283574,0.17775268362539043,0.8410710446516158,0.6472
