timestamp,SI Transform,NDI Transform
2026-07-18 20:49:59.096675-07:00,"[[-0.3803  -0.68397  0.62254 -0.02764]
 [-0.89436  0.44342 -0.05918  0.87011]
 [-0.23557 -0.57928 -0.78034  0.31583]
 [ 0.       0.       0.       1.     ]]","[[ 0.87144849  0.41250544  0.26536163 -0.11595   ]
 [-0.31199345  0.88364565 -0.3490422   0.03006   ]
 [-0.37846746  0.2213812   0.89875066 -2.18698   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.141561-07:00,"[[-0.38527 -0.68261  0.62097 -0.02792]
 [-0.89144  0.44925 -0.05924  0.87008]
 [-0.23853 -0.57638 -0.78159  0.315  ]
 [ 0.       0.       0.       1.     ]]","[[ 0.87799439  0.40260398  0.25891287 -0.11355   ]
 [-0.2989803   0.88366253 -0.3602101   0.03083   ]
 [-0.37381362  0.2388526   0.89622141 -2.18774   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.146763-07:00,"[[-0.38742 -0.68224  0.62005 -0.02805]
 [-0.89016  0.4518  -0.05908  0.87005]
 [-0.23982 -0.57483 -0.78234  0.31457]
 [ 0.       0.       0.       1.     ]]","[[ 0.87799439  0.40260398  0.25891287 -0.11355   ]
 [-0.2989803   0.88366253 -0.3602101   0.03083   ]
 [-0.37381362  0.2388526   0.89622141 -2.18774   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.200511-07:00,"[[-0.39218 -0.68297  0.61624 -0.02832]
 [-0.88718  0.45786 -0.05716  0.8699 ]
 [-0.24311 -0.56914 -0.78548  0.31317]
 [ 0.       0.       0.       1.     ]]","[[ 0.88014436  0.39864198  0.25774109 -0.11213   ]
 [-0.2938815   0.88396452 -0.36364872  0.03099   ]
 [-0.37279963  0.24431803  0.89516989 -2.18826   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.212132-07:00,"[[-0.39297 -0.68397  0.61462 -0.02839]
 [-0.88668  0.45896 -0.05617  0.86984]
 [-0.24367 -0.56704 -0.78682  0.31268]
 [ 0.       0.       0.       1.     ]]","[[ 0.88014436  0.39864198  0.25774109 -0.11213   ]
 [-0.2938815   0.88396452 -0.36364872  0.03099   ]
 [-0.37279963  0.24431803  0.89516989 -2.18826   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.244725-07:00,"[[-0.39504 -0.68551  0.61158 -0.02851]
 [-0.88532  0.46182 -0.05421  0.86969]
 [-0.24528 -0.56285 -0.78933  0.31166]
 [ 0.       0.       0.       1.     ]]","[[ 0.88209092  0.39379291  0.25853965 -0.1106    ]
 [-0.28737986  0.88470108 -0.36703791  0.03106   ]
 [-0.37326723  0.24946172  0.89355494 -2.18875   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.311570-07:00,"[[-0.40059 -0.68585  0.60757 -0.02866]
 [-0.88197  0.46834 -0.05283  0.8692 ]
 [-0.24831 -0.55702 -0.79251  0.30959]
 [ 0.       0.       0.       1.     ]]","[[ 0.8851094   0.38932546  0.25496478 -0.109     ]
 [-0.28296884  0.88517463 -0.36931628  0.03102   ]
 [-0.36947258  0.25473822  0.89364336 -2.18949   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.364865-07:00,"[[-0.40936 -0.68184  0.60623 -0.0287 ]
 [-0.87684  0.47765 -0.05486  0.86864]
 [-0.25216 -0.55403 -0.79339  0.30805]
 [ 0.       0.       0.       1.     ]]","[[ 0.88565091  0.38710669  0.25645836 -0.10758   ]
 [-0.27713629  0.88379361 -0.37696727  0.03078   ]
 [-0.37258281  0.26278749  0.89001393 -2.19016   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.377524-07:00,"[[-0.41348 -0.67956  0.606   -0.02872]
 [-0.87436  0.48204 -0.05603  0.86843]
 [-0.25404 -0.55302 -0.79349  0.30755]
 [ 0.       0.       0.       1.     ]]","[[ 0.88565091  0.38710669  0.25645836 -0.10758   ]
 [-0.27713629  0.88379361 -0.37696727  0.03078   ]
 [-0.37258281  0.26278749  0.89001393 -2.19016   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.410079-07:00,"[[-0.42393 -0.67335  0.6057  -0.02876]
 [-0.86788  0.49325 -0.05908  0.86796]
 [-0.25898 -0.55072 -0.79349  0.30651]
 [ 0.       0.       0.       1.     ]]","[[ 0.88800678  0.38527807  0.25100752 -0.10612   ]
 [-0.27202676  0.88026154 -0.38876866  0.03052   ]
 [-0.3707363   0.27694844  0.88648415 -2.19117   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.476853-07:00,"[[-0.44676 -0.66216  0.60162 -0.02903]
 [-0.85469  0.51463 -0.06828  0.86693]
 [-0.2644  -0.5447  -0.79586  0.30447]
 [ 0.       0.       0.       1.     ]]","[[ 0.89166222  0.38109116  0.24435224 -0.10476   ]
 [-0.26392824  0.87615535 -0.40335305  0.03026   ]
 [-0.36780481  0.29516322  0.88181534 -2.19228   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.530883-07:00,"[[-0.45985 -0.65942  0.59472 -0.0294 ]
 [-0.84763  0.5256  -0.07263  0.86611]
 [-0.26469 -0.53751 -0.80064  0.30304]
 [ 0.       0.       0.       1.     ]]","[[ 0.89723754  0.37116351  0.23917034 -0.10338   ]
 [-0.25176461  0.87502695 -0.41345183  0.03034   ]
 [-0.36273873  0.31074987  0.87855286 -2.19331   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.541938-07:00,"[[-0.46369 -0.65921  0.59198 -0.02955]
 [-0.84554  0.52885 -0.0734   0.86582]
 [-0.26468 -0.53457 -0.80261  0.3026 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.89723754  0.37116351  0.23917034 -0.10338   ]
 [-0.25176461  0.87502695 -0.41345183  0.03034   ]
 [-0.36273873  0.31074987  0.87855286 -2.19331   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.575214-07:00,"[[-0.47258 -0.6581   0.58615 -0.0299 ]
 [-0.84082  0.53592 -0.0762   0.86525]
 [-0.26398 -0.52886 -0.80661  0.30181]
 [ 0.       0.       0.       1.     ]]","[[ 0.9014584   0.36043707  0.23970369 -0.10201   ]
 [-0.23947399  0.87656477 -0.41747624  0.03051   ]
 [-0.36058973  0.31893467  0.87650198 -2.19459   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.641588-07:00,"[[-0.49052 -0.65018  0.58022 -0.03075]
 [-0.83005  0.55135 -0.0839   0.86411]
 [-0.26535 -0.52276 -0.81013  0.30051]
 [ 0.       0.       0.       1.     ]]","[[ 0.90875327  0.34363766  0.23681353 -0.10014   ]
 [-0.21521314  0.87204992 -0.43955914  0.03124   ]
 [-0.3575623   0.34848542  0.86643356 -2.1969    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.695799-07:00,"[[-0.50332 -0.64287  0.5774  -0.03158]
 [-0.8209   0.56438 -0.0872   0.86342]
 [-0.26982 -0.51788 -0.81179  0.29963]
 [ 0.       0.       0.       1.     ]]","[[ 0.91061281  0.33940956  0.23576569 -0.09929   ]
 [-0.20754004  0.86892941 -0.44932039  0.03185   ]
 [-0.35736737  0.36022608  0.86169933 -2.19814   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.709370-07:00,"[[-0.50728 -0.64102  0.57599 -0.0319 ]
 [-0.81789  0.5687  -0.08741  0.86323]
 [-0.27153 -0.51543 -0.81277  0.29933]
 [ 0.       0.       0.       1.     ]]","[[ 0.91061281  0.33940956  0.23576569 -0.09929   ]
 [-0.20754004  0.86892941 -0.44932039  0.03185   ]
 [-0.35736737  0.36022608  0.86169933 -2.19814   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.761893-07:00,"[[-0.51801 -0.64022  0.56726 -0.03307]
 [-0.81072  0.57895 -0.08692  0.86276]
 [-0.27276 -0.50491 -0.81894  0.29843]
 [ 0.       0.       0.       1.     ]]","[[ 0.91351849  0.32997229  0.23791228 -0.09841   ]
 [-0.1950808   0.86855446 -0.45558384  0.03282   ]
 [-0.35696982  0.36977214  0.85781182 -2.19918   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.773041-07:00,"[[-0.52188 -0.64088  0.56296 -0.03352]
 [-0.80841  0.58221 -0.08662  0.86262]
 [-0.27225 -0.50031 -0.82193  0.29813]
 [ 0.       0.       0.       1.     ]]","[[ 0.91351849  0.32997229  0.23791228 -0.09841   ]
 [-0.1950808   0.86855446 -0.45558384  0.03282   ]
 [-0.35696982  0.36977214  0.85781182 -2.19918   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.827973-07:00,"[[-0.53317 -0.6451   0.54733 -0.03498]
 [-0.80198  0.59139 -0.08421  0.86225]
 [-0.26936 -0.48385 -0.83267  0.29721]
 [ 0.       0.       0.       1.     ]]","[[ 0.91929363  0.31173297  0.24025357 -0.09737   ]
 [-0.17468153  0.87019582 -0.46070121  0.03408   ]
 [-0.35268341  0.38155183  0.85441946 -2.20019   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.861110-07:00,"[[-0.54049 -0.64768  0.53701 -0.03598]
 [-0.79792  0.59702 -0.08304  0.862  ]
 [-0.26682 -0.47337 -0.83948  0.2966 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.926054    0.29153197  0.23965203 -0.09634   ]
 [-0.15447769  0.87220927 -0.46409872  0.0355    ]
 [-0.34432634  0.39275959  0.85274807 -2.20109   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.872369-07:00,"[[-0.54506 -0.64812  0.53183 -0.03647]
 [-0.79521  0.60062 -0.08304  0.86187]
 [-0.26561 -0.46818 -0.84277  0.29629]
 [ 0.       0.       0.       1.     ]]","[[ 0.926054    0.29153197  0.23965203 -0.09634   ]
 [-0.15447769  0.87220927 -0.46409872  0.0355    ]
 [-0.34432634  0.39275959  0.85274807 -2.20109   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.926759-07:00,"[[-0.56372 -0.6441   0.51706 -0.03792]
 [-0.78232  0.61717 -0.08411  0.86146]
 [-0.26494 -0.45192 -0.85181  0.29533]
 [ 0.       0.       0.       1.     ]]","[[ 0.93235443  0.26691398  0.24386913 -0.09519   ]
 [-0.12777147  0.87424637 -0.4683671   0.03704   ]
 [-0.33821543  0.40552462  0.84921146 -2.20208   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.937986-07:00,"[[-0.57172 -0.64041  0.51284 -0.03837]
 [-0.77597  0.62508 -0.08449  0.86133]
 [-0.26646 -0.44626 -0.85432  0.295  ]
 [ 0.       0.       0.       1.     ]]","[[ 0.93235443  0.26691398  0.24386913 -0.09519   ]
 [-0.12777147  0.87424637 -0.4683671   0.03704   ]
 [-0.33821543  0.40552462  0.84921146 -2.20208   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:49:59.992883-07:00,"[[-0.60186 -0.62588  0.49603 -0.03967]
 [-0.75112  0.65462 -0.08539  0.86105]
 [-0.27126 -0.42397 -0.8641   0.29393]
 [ 0.       0.       0.       1.     ]]","[[ 0.94055407  0.23830165  0.24201316 -0.09395   ]
 [-0.10010836  0.87540129 -0.47291744  0.03853   ]
 [-0.32455564  0.42057688  0.84721823 -2.20289   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.026028-07:00,"[[-0.61761 -0.62083  0.48284 -0.04047]
 [-0.73852  0.66891 -0.08457  0.86093]
 [-0.27048 -0.40882 -0.87162  0.29316]
 [ 0.       0.       0.       1.     ]]","[[ 0.94866331  0.20374663  0.24191987 -0.0926    ]
 [-0.06508019  0.87424986 -0.48109433  0.04002   ]
 [-0.30951976  0.44065235  0.84262864 -2.20352   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.037175-07:00,"[[-0.62324 -0.62004  0.47657 -0.04085]
 [-0.73411  0.67391 -0.08325  0.86089]
 [-0.26955 -0.40174 -0.87518  0.29276]
 [ 0.       0.       0.       1.     ]]","[[ 0.94866331  0.20374663  0.24191987 -0.0926    ]
 [-0.06508019  0.87424986 -0.48109433  0.04002   ]
 [-0.30951976  0.44065235  0.84262864 -2.20352   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.091668-07:00,"[[-0.63739 -0.62146  0.45554 -0.04194]
 [-0.72411  0.68521 -0.07839  0.8609 ]
 [-0.26342 -0.37983 -0.88676  0.29141]
 [ 0.       0.       0.       1.     ]]","[[ 0.95755564  0.14691398  0.24799896 -0.08946   ]
 [-0.00579089  0.86999626 -0.49302431  0.04252   ]
 [-0.28819033  0.47066208  0.83392058 -2.20453   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.103388-07:00,"[[-0.64108 -0.62255  0.44883 -0.0423 ]
 [-0.72177  0.68786 -0.07683  0.86092]
 [-0.2609  -0.3732  -0.89031  0.29094]
 [ 0.       0.       0.       1.     ]]","[[ 0.95755564  0.14691398  0.24799896 -0.08946   ]
 [-0.00579089  0.86999626 -0.49302431  0.04252   ]
 [-0.28819033  0.47066208  0.83392058 -2.20453   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.157835-07:00,"[[-0.65064 -0.62667  0.4289  -0.04335]
 [-0.71646  0.69378 -0.07318  0.861  ]
 [-0.2517  -0.35491 -0.90038  0.28942]
 [ 0.       0.       0.       1.     ]]","[[ 0.95921254  0.12490055  0.25359646 -0.08774   ]
 [ 0.01736821  0.86936237 -0.49386983  0.04371   ]
 [-0.28215183  0.47813065  0.83173399 -2.20491   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.268212-07:00,"[[-0.69212 -0.6032   0.39638 -0.04519]
 [-0.68017  0.72884 -0.07852  0.86086]
 [-0.24153 -0.32395 -0.91473  0.28579]
 [ 0.       0.       0.       1.     ]]","[[ 0.96011962  0.09021669  0.26463419 -0.08428   ]
 [ 0.06163448  0.85492884 -0.51507074  0.04533   ]
 [-0.27271138  0.51084011  0.8152735  -2.20613   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.323194-07:00,"[[-0.71673 -0.57667  0.39211 -0.04555]
 [-0.65253  0.75293 -0.08544  0.86059]
 [-0.24596 -0.3171  -0.91594  0.28443]
 [ 0.       0.       0.       1.     ]]","[[ 0.96244265  0.0833081   0.25838714 -0.08294   ]
 [ 0.07344425  0.83636906 -0.54322439  0.04539   ]
 [-0.261362    0.54179937  0.79883875 -2.20697   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.434157-07:00,"[[-0.76344 -0.51106  0.39495 -0.04544]
 [-0.58807  0.80287 -0.09783  0.85934]
 [-0.26709 -0.30695 -0.91348  0.28171]
 [ 0.       0.       0.       1.     ]]","[[ 0.96864195  0.07757224  0.23604093 -0.08099   ]
 [ 0.08245679  0.79580623 -0.59991109  0.04435   ]
 [-0.23437929  0.60056223  0.76445494 -2.2088    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.492207-07:00,"[[-0.77537 -0.49433  0.39299 -0.0452 ]
 [-0.57177  0.81373 -0.10452  0.85855]
 [-0.26813 -0.30574 -0.91358  0.2805 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.97137178  0.07471677  0.2255089  -0.08004   ]
 [ 0.08518807  0.77657212 -0.62424252  0.04359   ]
 [-0.22176531  0.62558224  0.74797527 -2.20986   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.537500-07:00,"[[-0.77736 -0.49363  0.38993 -0.04493]
 [-0.57154  0.81317 -0.10999  0.85764]
 [-0.26279 -0.30836 -0.91425  0.27925]
 [ 0.       0.       0.       1.     ]]","[[ 0.96931329  0.07617983  0.23372716 -0.07767   ]
 [ 0.09110872  0.77173669 -0.62938199  0.04247   ]
 [-0.22832204  0.6313629   0.74111398 -2.21186   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.549050-07:00,"[[-0.77563 -0.49767  0.38823 -0.04483]
 [-0.57555  0.81015 -0.11136  0.85732]
 [-0.2591  -0.30982 -0.91481  0.2788 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.96931329  0.07617983  0.23372716 -0.07767   ]
 [ 0.09110872  0.77173669 -0.62938199  0.04247   ]
 [-0.22832204  0.6313629   0.74111398 -2.21186   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.603071-07:00,"[[-0.75964 -0.52857  0.3789  -0.04459]
 [-0.60487  0.78826 -0.11306  0.85634]
 [-0.23891 -0.31507 -0.91851  0.27753]
 [ 0.       0.       0.       1.     ]]","[[ 0.9672408   0.07731609  0.24180046 -0.07635   ]
 [ 0.09338182  0.77734838 -0.62210074  0.04201   ]
 [-0.23606159  0.62430099  0.74466315 -2.21274   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.668798-07:00,"[[-0.74018 -0.56289  0.3678  -0.04421]
 [-0.63607  0.76353 -0.11153  0.85497]
 [-0.21805 -0.3165  -0.92319  0.27589]
 [ 0.       0.       0.       1.     ]]","[[ 0.96252022  0.07864696  0.25955633 -0.07497   ]
 [ 0.09664563  0.79474114 -0.59920459  0.04173   ]
 [-0.25340571  0.60183152  0.75735353 -2.21362   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.714035-07:00,"[[-0.73667 -0.56968  0.36441 -0.04377]
 [-0.64215  0.75823 -0.1128   0.85391]
 [-0.21204 -0.3171  -0.92438  0.27468]
 [ 0.       0.       0.       1.     ]]","[[ 0.96091834  0.07950911  0.26516835 -0.07377   ]
 [ 0.09715155  0.80009027 -0.59196042  0.04113   ]
 [-0.25922486  0.59458714  0.76109698 -2.2146    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.768013-07:00,"[[-0.72663 -0.58405  0.36179 -0.04329]
 [-0.6568   0.74503 -0.1164   0.85282]
 [-0.20156 -0.3222  -0.92496  0.27344]
 [ 0.       0.       0.       1.     ]]","[[ 0.95824365  0.08069764  0.2743301  -0.07249   ]
 [ 0.09873738  0.80697429 -0.58227436  0.04052   ]
 [-0.2683655   0.58504734  0.76531011 -2.21559   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.834649-07:00,"[[-0.69367 -0.62466  0.35863 -0.04248]
 [-0.69777  0.70629 -0.11945  0.85134]
 [-0.17868 -0.3331  -0.92581  0.27175]
 [ 0.       0.       0.       1.     ]]","[[ 0.95256497  0.08063379  0.29345898 -0.07096   ]
 [ 0.10063107  0.82657028 -0.55376436  0.04014   ]
 [-0.28721659  0.55702762  0.77924763 -2.21643   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.879420-07:00,"[[-0.6619  -0.65775  0.35952 -0.04169]
 [-0.73222  0.67    -0.12229  0.85025]
 [-0.16044 -0.34419 -0.92509  0.2706 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.94319405  0.08025416  0.32240387 -0.06936   ]
 [ 0.10374471  0.85072449 -0.51527165  0.03989   ]
 [-0.31562957  0.51944885  0.79407233 -2.21714   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.933927-07:00,"[[-0.63582 -0.68353  0.35849 -0.04083]
 [-0.75862  0.63902 -0.1271   0.84925]
 [-0.14221 -0.35277 -0.92484  0.26953]
 [ 0.       0.       0.       1.     ]]","[[ 0.93593865  0.08351827  0.34211628 -0.06805   ]
 [ 0.09985839  0.86865753 -0.48524468  0.03927   ]
 [-0.33770868  0.48832243  0.80467015 -2.21793   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:00.999558-07:00,"[[-0.59594 -0.72012  0.35537 -0.03969]
 [-0.7947   0.59243 -0.13218  0.84809]
 [-0.11535 -0.36118 -0.92533  0.26826]
 [ 0.       0.       0.       1.     ]]","[[ 0.91773854  0.08826477  0.38725355 -0.06559   ]
 [ 0.08826477  0.90529382 -0.41551465  0.03817   ]
 [-0.38725355  0.41551465  0.82303236 -2.21922   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.043838-07:00,"[[-0.56245 -0.74727  0.3539  -0.03887]
 [-0.8214   0.55397 -0.13573  0.84728]
 [-0.09462 -0.36703 -0.92538  0.26743]
 [ 0.       0.       0.       1.     ]]","[[ 0.90751998  0.09142249  0.4099383  -0.06455   ]
 [ 0.07956547  0.92092867 -0.3815229   0.03761   ]
 [-0.4124037   0.37885659  0.8284871  -2.2198    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.101876-07:00,"[[-0.53709 -0.76662  0.3519  -0.03808]
 [-0.83991  0.52463 -0.13901  0.84654]
 [-0.07805 -0.37022 -0.92566  0.26669]
 [ 0.       0.       0.       1.     ]]","[[ 0.90082896  0.09343064  0.42400224 -0.06368   ]
 [ 0.07237692  0.93059231 -0.35883079  0.03702   ]
 [-0.42809901  0.35393315  0.83154228 -2.22032   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.159371-07:00,"[[-0.50971 -0.78707  0.34745 -0.03715]
 [-0.85825  0.49337 -0.14142  0.84566]
 [-0.06011 -0.37028 -0.92697  0.26589]
 [ 0.       0.       0.       1.     ]]","[[ 0.89336662  0.09173915  0.43986362 -0.06296   ]
 [ 0.06837628  0.93977822 -0.33487548  0.03652   ]
 [-0.44409544  0.32924282  0.83329371 -2.2209    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.214391-07:00,"[[-0.47885 -0.80874  0.34153 -0.03654]
 [-0.87686  0.45949 -0.14135  0.84503]
 [-0.04262 -0.36716 -0.92918  0.26537]
 [ 0.       0.       0.       1.     ]]","[[ 0.88432071  0.08727842  0.4586495  -0.06221   ]
 [ 0.06313609  0.95099209 -0.30270096  0.03625   ]
 [-0.46259131  0.29664206  0.83547158 -2.22131   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.226148-07:00,"[[-0.46571 -0.8176   0.3386  -0.03638]
 [-0.88423  0.44529 -0.14093  0.84484]
 [-0.03555 -0.36503 -0.93032  0.26524]
 [ 0.       0.       0.       1.     ]]","[[ 0.88432071  0.08727842  0.4586495  -0.06221   ]
 [ 0.06313609  0.95099209 -0.30270096  0.03625   ]
 [-0.46259131  0.29664206  0.83547158 -2.22131   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.279572-07:00,"[[-0.4196  -0.8466   0.32742 -0.03596]
 [-0.90762  0.39637 -0.13826  0.84429]
 [-0.01273 -0.35519 -0.93471  0.26476]
 [ 0.       0.       0.       1.     ]]","[[ 0.87113708  0.08117307  0.48428414 -0.06147   ]
 [ 0.05280758  0.96503542 -0.25674501  0.03622   ]
 [-0.48819213  0.24923397  0.83639158 -2.22184   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.384457-07:00,"[[-0.33812 -0.89191  0.30031 -0.03555]
 [-0.94081  0.31235 -0.13159  0.84333]
 [ 0.02356 -0.32702 -0.94472  0.26379]
 [ 0.       0.       0.       1.     ]]","[[ 0.84341931  0.06030386  0.53386077 -0.05997   ]
 [ 0.03582229  0.98515718 -0.16787523  0.0366    ]
 [-0.53606029  0.16071333  0.82874036 -2.22309   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.448519-07:00,"[[-0.28343 -0.91798  0.27745 -0.03557]
 [-0.95754  0.25497 -0.13457  0.8426 ]
 [ 0.05279 -0.30381 -0.95127  0.26317]
 [ 0.       0.       0.       1.     ]]","[[ 0.8153868   0.03035672  0.57812009 -0.05855   ]
 [ 0.02007674  0.99654074 -0.08064418  0.03749   ]
 [-0.57856832  0.07736296  0.8119567  -2.22462   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.547291-07:00,"[[-0.19769 -0.95277  0.23054 -0.03588]
 [-0.97616  0.16984 -0.13516  0.84142]
 [ 0.08962 -0.25176 -0.96363  0.26239]
 [ 0.       0.       0.       1.     ]]","[[ 7.83464955e-01 -4.57013876e-03  6.21419164e-01 -5.74500000e-02]
 [-3.69285552e-05  9.99972614e-01  7.40071452e-03  3.83300000e-02]
 [-6.21435968e-01 -5.82114859e-03  7.83443330e-01 -2.22639000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:01.559417-07:00,"[[-0.18451 -0.95721  0.22294 -0.03593]
 [-0.97828  0.15707 -0.13524  0.84122]
 [ 0.09443 -0.24305 -0.96541  0.2623 ]
 [ 0.       0.       0.       1.     ]]","[[ 7.83464955e-01 -4.57013876e-03  6.21419164e-01 -5.74500000e-02]
 [-3.69285552e-05  9.99972614e-01  7.40071452e-03  3.83300000e-02]
 [-6.21435968e-01 -5.82114859e-03  7.83443330e-01 -2.22639000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:01.613494-07:00,"[[-0.15503 -0.96691  0.20263 -0.03606]
 [-0.98217  0.12877 -0.13699  0.84062]
 [ 0.10636 -0.22025 -0.96963  0.26203]
 [ 0.       0.       0.       1.     ]]","[[ 0.77404505 -0.01779032  0.63288053 -0.05706   ]
 [-0.00762041  0.99927095  0.03740973  0.03855   ]
 [-0.63308466 -0.03377963  0.77334517 -2.22714   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.726207-07:00,"[[-0.08655 -0.98294  0.16231 -0.03629]
 [-0.98549  0.06059 -0.15858  0.83914]
 [ 0.14604 -0.17368 -0.97391  0.26145]
 [ 0.       0.       0.       1.     ]]","[[ 0.74994322 -0.04663337  0.65985643 -0.05634   ]
 [-0.02309159  0.99505859  0.09656693  0.03905   ]
 [-0.66109905 -0.08765685  0.7451606  -2.22873   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.737106-07:00,"[[-0.07315 -0.98492  0.15682 -0.03632]
 [-0.98574  0.04751 -0.16142  0.83892]
 [ 0.15154 -0.16639 -0.97435  0.26138]
 [ 0.       0.       0.       1.     ]]","[[ 0.74994322 -0.04663337  0.65985643 -0.05634   ]
 [-0.02309159  0.99505859  0.09656693  0.03905   ]
 [-0.66109905 -0.08765685  0.7451606  -2.22873   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.791540-07:00,"[[-0.0278  -0.98997  0.13855 -0.03645]
 [-0.98532  0.00378 -0.17066  0.83826]
 [ 0.16842 -0.14126 -0.97554  0.26113]
 [ 0.       0.       0.       1.     ]]","[[ 0.73290933 -0.06789256  0.67693021 -0.05589   ]
 [-0.03484675  0.98995574  0.13701581  0.03954   ]
 [-0.67943331 -0.12400898  0.72318197 -2.22979   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:01.824705-07:00,"[[ 8.7000e-04 -9.9186e-01  1.2731e-01 -3.6510e-02]
 [-9.8400e-01 -2.3540e-02 -1.7661e-01  8.3781e-01]
 [ 1.7817e-01 -1.2512e-01 -9.7601e-01  2.6096e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]","[[ 0.71591992 -0.09052369  0.69228905 -0.05551   ]
 [-0.04886459  0.98263096  0.17902134  0.04004   ]
 [-0.69647033 -0.16199337  0.69906167 -2.23075   ]
 [ 0.          0.          0.          1.        ]]"
