frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
1653,2026-08-24 12:32:21.082184-07:00,2026-08-24 12:32:21.104125-07:00,0 days 00:00:00.021941,"[[-0.83206009  0.36075837 -0.42134238  0.03939   ]
 [-0.5440785  -0.6786493   0.49336976 -0.19327   ]
 [-0.10795644  0.63975662  0.76095787 -1.7673    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58686  0.40768  0.69957 -0.34683]
 [-0.15091 -0.79378  0.58918  0.96984]
 [ 0.7955  -0.45134 -0.40432  0.43204]
 [ 0.       0.       0.       1.     ]]","[[ 0.58686     0.40768     0.69957    -0.3465245 ]
 [-0.15091    -0.79378     0.58918     0.97745217]
 [ 0.7955     -0.45134    -0.40432     0.4189281 ]
 [ 0.          0.          0.          1.        ]]"
1654,2026-08-24 12:32:21.118087-07:00,2026-08-24 12:32:21.104125-07:00,0 days 00:00:00.013962,"[[-0.83206009  0.36075837 -0.42134238  0.03939   ]
 [-0.5440785  -0.6786493   0.49336976 -0.19327   ]
 [-0.10795644  0.63975662  0.76095787 -1.7673    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58686  0.40768  0.69957 -0.34683]
 [-0.15091 -0.79378  0.58918  0.96984]
 [ 0.7955  -0.45134 -0.40432  0.43204]
 [ 0.       0.       0.       1.     ]]","[[ 0.58686     0.40768     0.69957    -0.3465245 ]
 [-0.15091    -0.79378     0.58918     0.97745217]
 [ 0.7955     -0.45134    -0.40432     0.4189281 ]
 [ 0.          0.          0.          1.        ]]"
1655,2026-08-24 12:32:21.149004-07:00,2026-08-24 12:32:21.163965-07:00,0 days 00:00:00.014961,"[[-0.82167309  0.35476522 -0.44608852  0.0388    ]
 [-0.55752761 -0.66286063  0.4997787  -0.19301   ]
 [-0.11839042  0.65936138  0.74244615 -1.76749   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58669  0.41496  0.69542 -0.34691]
 [-0.1563  -0.78457  0.60002  0.96988]
 [ 0.79459 -0.46072 -0.39544  0.43218]
 [ 0.       0.       0.       1.     ]]","[[ 0.58669     0.41496     0.69542    -0.34664407]
 [-0.1563     -0.78457     0.60002     0.97766202]
 [ 0.79459    -0.46072    -0.39544     0.41916727]
 [ 0.          0.          0.          1.        ]]"
1656,2026-08-24 12:32:21.178923-07:00,2026-08-24 12:32:21.163965-07:00,0 days 00:00:00.014958,"[[-0.82167309  0.35476522 -0.44608852  0.0388    ]
 [-0.55752761 -0.66286063  0.4997787  -0.19301   ]
 [-0.11839042  0.65936138  0.74244615 -1.76749   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58669  0.41496  0.69542 -0.34691]
 [-0.1563  -0.78457  0.60002  0.96988]
 [ 0.79459 -0.46072 -0.39544  0.43218]
 [ 0.       0.       0.       1.     ]]","[[ 0.58669     0.41496     0.69542    -0.34664407]
 [-0.1563     -0.78457     0.60002     0.97766202]
 [ 0.79459    -0.46072    -0.39544     0.41916727]
 [ 0.          0.          0.          1.        ]]"
1657,2026-08-24 12:32:21.219813-07:00,2026-08-24 12:32:21.223803-07:00,0 days 00:00:00.003990,"[[-0.81356435  0.35152272 -0.46318983  0.03845   ]
 [-0.56779755 -0.65201552  0.50247557 -0.19287   ]
 [-0.12537538  0.67179427  0.73005032 -1.76764   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58749  0.42643  0.68776 -0.34704]
 [-0.16693 -0.76775  0.61862  0.96993]
 [ 0.79182 -0.47825 -0.37986  0.43242]
 [ 0.       0.       0.       1.     ]]","[[ 0.58749     0.42643     0.68776    -0.34685979]
 [-0.16693    -0.76775     0.61862     0.9780192 ]
 [ 0.79182    -0.47825    -0.37986     0.41959465]
 [ 0.          0.          0.          1.        ]]"
1658,2026-08-24 12:32:21.249734-07:00,2026-08-24 12:32:21.223803-07:00,0 days 00:00:00.025931,"[[-0.81356435  0.35152272 -0.46318983  0.03845   ]
 [-0.56779755 -0.65201552  0.50247557 -0.19287   ]
 [-0.12537538  0.67179427  0.73005032 -1.76764   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58749  0.42643  0.68776 -0.34704]
 [-0.16693 -0.76775  0.61862  0.96993]
 [ 0.79182 -0.47825 -0.37986  0.43242]
 [ 0.       0.       0.       1.     ]]","[[ 0.58749     0.42643     0.68776    -0.34685979]
 [-0.16693    -0.76775     0.61862     0.9780192 ]
 [ 0.79182    -0.47825    -0.37986     0.41959465]
 [ 0.          0.          0.          1.        ]]"
1659,2026-08-24 12:32:21.286634-07:00,2026-08-24 12:32:21.283642-07:00,0 days 00:00:00.002992,"[[-0.80405534  0.34838081 -0.48179437  0.038     ]
 [-0.57946585 -0.64058335  0.50385742 -0.19264   ]
 [-0.13309519  0.68431264  0.71693924 -1.76776   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59018  0.43675  0.67892 -0.34718]
 [-0.18066 -0.74822  0.63838  0.96997]
 [ 0.7868  -0.49941 -0.36268  0.43269]
 [ 0.       0.       0.       1.     ]]","[[ 0.59018     0.43675     0.67892    -0.34711885]
 [-0.18066    -0.74822     0.63838     0.97841332]
 [ 0.7868     -0.49941    -0.36268     0.42009368]
 [ 0.          0.          0.          1.        ]]"
1660,2026-08-24 12:32:21.315557-07:00,2026-08-24 12:32:21.343481-07:00,0 days 00:00:00.027924,"[[-0.7932761   0.34464419 -0.5019297   0.03768   ]
 [-0.59219521 -0.62830342  0.50451922 -0.19251   ]
 [-0.14148453  0.6974634   0.70251472 -1.76796   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59247  0.44433  0.67197 -0.34728]
 [-0.19062 -0.73312  0.65284  0.97   ]
 [ 0.78271 -0.51488 -0.34966  0.4329 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.59247     0.44433     0.67197    -0.34731446]
 [-0.19062    -0.73312     0.65284     0.97870147]
 [ 0.78271    -0.51488    -0.34966     0.42048051]
 [ 0.          0.          0.          1.        ]]"
1661,2026-08-24 12:32:21.350465-07:00,2026-08-24 12:32:21.343481-07:00,0 days 00:00:00.006984,"[[-0.7932761   0.34464419 -0.5019297   0.03768   ]
 [-0.59219521 -0.62830342  0.50451922 -0.19251   ]
 [-0.14148453  0.6974634   0.70251472 -1.76796   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59247  0.44433  0.67197 -0.34728]
 [-0.19062 -0.73312  0.65284  0.97   ]
 [ 0.78271 -0.51488 -0.34966  0.4329 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.59247     0.44433     0.67197    -0.34731446]
 [-0.19062    -0.73312     0.65284     0.97870147]
 [ 0.78271    -0.51488    -0.34966     0.42048051]
 [ 0.          0.          0.          1.        ]]"
1662,2026-08-24 12:32:21.384373-07:00,2026-08-24 12:32:21.388362-07:00,0 days 00:00:00.003989,"[[-0.78345529  0.34036546 -0.51995112  0.03726   ]
 [-0.60361764 -0.61576703  0.5064353  -0.19223   ]
 [-0.14779567  0.71062108  0.68787653 -1.76821   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.5939   0.45347  0.66457 -0.3474 ]
 [-0.19905 -0.71752  0.66749  0.97002]
 [ 0.77953 -0.5287  -0.33588  0.4331 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.5939      0.45347     0.66457    -0.34752476]
 [-0.19905    -0.71752     0.66749     0.97896407]
 [ 0.77953    -0.5287     -0.33588     0.42085456]
 [ 0.          0.          0.          1.        ]]"
1663,2026-08-24 12:32:21.414292-07:00,2026-08-24 12:32:21.388362-07:00,0 days 00:00:00.025930,"[[-0.78345529  0.34036546 -0.51995112  0.03726   ]
 [-0.60361764 -0.61576703  0.5064353  -0.19223   ]
 [-0.14779567  0.71062108  0.68787653 -1.76821   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.5939   0.45347  0.66457 -0.3474 ]
 [-0.19905 -0.71752  0.66749  0.97002]
 [ 0.77953 -0.5287  -0.33588  0.4331 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.5939      0.45347     0.66457    -0.34752476]
 [-0.19905    -0.71752     0.66749     0.97896407]
 [ 0.77953    -0.5287     -0.33588     0.42085456]
 [ 0.          0.          0.          1.        ]]"
1664,2026-08-24 12:32:21.449198-07:00,2026-08-24 12:32:21.448201-07:00,0 days 00:00:00.000997,"[[-0.77581529  0.33356505 -0.53557913  0.03693   ]
 [-0.61207659 -0.6039816   0.51045908 -0.19211   ]
 [-0.15320863  0.7238374   0.67274552 -1.76833   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59349  0.46907  0.65402 -0.34759]
 [-0.20579 -0.69716  0.68675  0.97006]
 [ 0.77809 -0.54216 -0.31723  0.43335]
 [ 0.       0.       0.       1.     ]]","[[ 0.59349     0.46907     0.65402    -0.34781559]
 [-0.20579    -0.69716     0.68675     0.97927351]
 [ 0.77809    -0.54216    -0.31723     0.42130747]
 [ 0.          0.          0.          1.        ]]"
1665,2026-08-24 12:32:21.482132-07:00,2026-08-24 12:32:21.508040-07:00,0 days 00:00:00.025908,"[[-0.76994204  0.32537562 -0.54892619  0.03658   ]
 [-0.61885273 -0.59050355  0.51800276 -0.19186   ]
 [-0.15559739  0.73853657  0.65601309 -1.76852   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59232  0.4823   0.6454  -0.34774]
 [-0.20906 -0.6816   0.70122  0.9701 ]
 [ 0.77811 -0.55027 -0.3029   0.43352]
 [ 0.       0.       0.       1.     ]]","[[ 0.59232     0.4823      0.6454     -0.34803845]
 [-0.20906    -0.6816      0.70122     0.97949548]
 [ 0.77811    -0.55027    -0.3029      0.42162055]
 [ 0.          0.          0.          1.        ]]"
1666,2026-08-24 12:32:21.516019-07:00,2026-08-24 12:32:21.508040-07:00,0 days 00:00:00.007979,"[[-0.76994204  0.32537562 -0.54892619  0.03658   ]
 [-0.61885273 -0.59050355  0.51800276 -0.19186   ]
 [-0.15559739  0.73853657  0.65601309 -1.76852   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59232  0.4823   0.6454  -0.34774]
 [-0.20906 -0.6816   0.70122  0.9701 ]
 [ 0.77811 -0.55027 -0.3029   0.43352]
 [ 0.       0.       0.       1.     ]]","[[ 0.59232     0.4823      0.6454     -0.34803845]
 [-0.20906    -0.6816      0.70122     0.97949548]
 [ 0.77811    -0.55027    -0.3029      0.42162055]
 [ 0.          0.          0.          1.        ]]"
1667,2026-08-24 12:32:21.549929-07:00,2026-08-24 12:32:21.552948-07:00,0 days 00:00:00.003019,"[[-0.76423317  0.31608612 -0.56217188  0.03628   ]
 [-0.62517356 -0.57722156  0.5253316  -0.19168   ]
 [-0.1584477   0.75293083  0.63874055 -1.76868   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.59121  0.49522  0.63657 -0.3479 ]
 [-0.21184 -0.66622  0.71503  0.97012]
 [ 0.7782  -0.55759 -0.28897  0.43369]
 [ 0.       0.       0.       1.     ]]","[[ 0.59121     0.49522     0.63657    -0.34827409]
 [-0.21184    -0.66622     0.71503     0.97968528]
 [ 0.7782     -0.55759    -0.28897     0.42192882]
 [ 0.          0.          0.          1.        ]]"
1668,2026-08-24 12:32:21.583836-07:00,2026-08-24 12:32:21.612759-07:00,0 days 00:00:00.028923,"[[-0.75806251  0.29811061 -0.58006146  0.03592   ]
 [-0.63259664 -0.55243188  0.54280798 -0.19126   ]
 [-0.15862763  0.77842731  0.60736167 -1.76929   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.5897   0.50768  0.6281  -0.34805]
 [-0.21326 -0.65223  0.72741  0.97015]
 [ 0.77896 -0.5629  -0.27635  0.43383]
 [ 0.       0.       0.       1.     ]]","[[ 0.5897      0.50768     0.6281     -0.34849158]
 [-0.21326    -0.65223     0.72741     0.97985526]
 [ 0.77896    -0.5629     -0.27635     0.42218636]
 [ 0.          0.          0.          1.        ]]"
1669,2026-08-24 12:32:21.617746-07:00,2026-08-24 12:32:21.612759-07:00,0 days 00:00:00.004987,"[[-0.75806251  0.29811061 -0.58006146  0.03592   ]
 [-0.63259664 -0.55243188  0.54280798 -0.19126   ]
 [-0.15862763  0.77842731  0.60736167 -1.76929   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.5897   0.50768  0.6281  -0.34805]
 [-0.21326 -0.65223  0.72741  0.97015]
 [ 0.77896 -0.5629  -0.27635  0.43383]
 [ 0.       0.       0.       1.     ]]","[[ 0.5897      0.50768     0.6281     -0.34849158]
 [-0.21326    -0.65223     0.72741     0.97985526]
 [ 0.77896    -0.5629     -0.27635     0.42218636]
 [ 0.          0.          0.          1.        ]]"
1670,2026-08-24 12:32:21.647665-07:00,2026-08-24 12:32:21.672598-07:00,0 days 00:00:00.024933,"[[-0.7587287   0.2865686  -0.58498649  0.03587   ]
 [-0.63208313 -0.54099148  0.55479648 -0.19103   ]
 [-0.15748546  0.7907001   0.59160095 -1.76952   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58495  0.52703  0.61651 -0.34827]
 [-0.21052 -0.63541  0.74293  0.97019]
 [ 0.78328 -0.56436 -0.26073  0.43398]
 [ 0.       0.       0.       1.     ]]","[[ 0.58495     0.52703     0.61651    -0.34877333]
 [-0.21052    -0.63541     0.74293     0.98001923]
 [ 0.78328    -0.56436    -0.26073     0.42244331]
 [ 0.          0.          0.          1.        ]]"
1671,2026-08-24 12:32:21.681575-07:00,2026-08-24 12:32:21.672598-07:00,0 days 00:00:00.008977,"[[-0.7587287   0.2865686  -0.58498649  0.03587   ]
 [-0.63208313 -0.54099148  0.55479648 -0.19103   ]
 [-0.15748546  0.7907001   0.59160095 -1.76952   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.58495  0.52703  0.61651 -0.34827]
 [-0.21052 -0.63541  0.74293  0.97019]
 [ 0.78328 -0.56436 -0.26073  0.43398]
 [ 0.       0.       0.       1.     ]]","[[ 0.58495     0.52703     0.61651    -0.34877333]
 [-0.21052    -0.63541     0.74293     0.98001923]
 [ 0.78328    -0.56436    -0.26073     0.42244331]
 [ 0.          0.          0.          1.        ]]"
1672,2026-08-24 12:32:21.715484-07:00,2026-08-24 12:32:21.732437-07:00,0 days 00:00:00.016953,"[[-0.76342077  0.27128085 -0.58617014  0.03584   ]
 [-0.627218   -0.52806237  0.57249255 -0.19072   ]
 [-0.15422812  0.80470916  0.57328601 -1.76977   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.57488  0.55314  0.60295 -0.34856]
 [-0.20053 -0.61917  0.75922  0.97025]
 [ 0.79328 -0.55737 -0.24503  0.43409]
 [ 0.       0.       0.       1.     ]]","[[ 0.57488     0.55314     0.60295    -0.34908413]
 [-0.20053    -0.61917     0.75922     0.98012824]
 [ 0.79328    -0.55737    -0.24503     0.42259631]
 [ 0.          0.          0.          1.        ]]"
1673,2026-08-24 12:32:21.750390-07:00,2026-08-24 12:32:21.732437-07:00,0 days 00:00:00.017953,"[[-0.76342077  0.27128085 -0.58617014  0.03584   ]
 [-0.627218   -0.52806237  0.57249255 -0.19072   ]
 [-0.15422812  0.80470916  0.57328601 -1.76977   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.57488  0.55314  0.60295 -0.34856]
 [-0.20053 -0.61917  0.75922  0.97025]
 [ 0.79328 -0.55737 -0.24503  0.43409]
 [ 0.       0.       0.       1.     ]]","[[ 0.57488     0.55314     0.60295    -0.34908413]
 [-0.20053    -0.61917     0.75922     0.98012824]
 [ 0.79328    -0.55737    -0.24503     0.42259631]
 [ 0.          0.          0.          1.        ]]"
1674,2026-08-24 12:32:21.784298-07:00,2026-08-24 12:32:21.792277-07:00,0 days 00:00:00.007979,"[[-0.77159327  0.25223537 -0.58397015  0.03595   ]
 [-0.617991   -0.5148213   0.59417687 -0.19046   ]
 [-0.15076784  0.81935117  0.55311184 -1.77009   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.55784  0.58664  0.58708 -0.34892]
 [-0.18245 -0.60339  0.7763   0.97032]
 [ 0.80964 -0.54016 -0.22957  0.43415]
 [ 0.       0.       0.       1.     ]]","[[ 0.55784     0.58664     0.58708    -0.34940858]
 [-0.18245    -0.60339     0.7763      0.98016293]
 [ 0.80964    -0.54016    -0.22957     0.4226244 ]
 [ 0.          0.          0.          1.        ]]"
1675,2026-08-24 12:32:21.818207-07:00,2026-08-24 12:32:21.837156-07:00,0 days 00:00:00.018949,"[[-0.78346023  0.23030161 -0.57719254  0.03596   ]
 [-0.60428424 -0.49907143  0.62110247 -0.18992   ]
 [-0.14501941  0.83539744  0.53017025 -1.77037   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.54704  0.60591  0.5776  -0.34913]
 [-0.17153 -0.59422  0.7858   0.97037]
 [ 0.81934 -0.52894 -0.22113  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.54704     0.60591     0.5776     -0.34959026]
 [-0.17153    -0.59422     0.7858      0.98018344]
 [ 0.81934    -0.52894    -0.22113     0.42261822]
 [ 0.          0.          0.          1.        ]]"
1676,2026-08-24 12:32:21.848128-07:00,2026-08-24 12:32:21.837156-07:00,0 days 00:00:00.010972,"[[-0.78346023  0.23030161 -0.57719254  0.03596   ]
 [-0.60428424 -0.49907143  0.62110247 -0.18992   ]
 [-0.14501941  0.83539744  0.53017025 -1.77037   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.54704  0.60591  0.5776  -0.34913]
 [-0.17153 -0.59422  0.7858   0.97037]
 [ 0.81934 -0.52894 -0.22113  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.54704     0.60591     0.5776     -0.34959026]
 [-0.17153    -0.59422     0.7858      0.98018344]
 [ 0.81934    -0.52894    -0.22113     0.42261822]
 [ 0.          0.          0.          1.        ]]"
1677,2026-08-24 12:32:21.884631-07:00,2026-08-24 12:32:21.897597-07:00,0 days 00:00:00.012966,"[[-0.79627725  0.20544008 -0.56897884  0.03617   ]
 [-0.58858592 -0.48028684  0.65030083 -0.18957   ]
 [-0.13967519  0.85271269  0.50336062 -1.77074   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.52126  0.64835  0.55492 -0.34961]
 [-0.14742 -0.57206  0.80686  0.97045]
 [ 0.84057 -0.50239 -0.20261  0.4342 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.52126     0.64835     0.55492    -0.35000316]
 [-0.14742    -0.57206     0.80686     0.98019919]
 [ 0.84057    -0.50239    -0.20261     0.4225914 ]
 [ 0.          0.          0.          1.        ]]"
1678,2026-08-24 12:32:21.916546-07:00,2026-08-24 12:32:21.897597-07:00,0 days 00:00:00.018949,"[[-0.79627725  0.20544008 -0.56897884  0.03617   ]
 [-0.58858592 -0.48028684  0.65030083 -0.18957   ]
 [-0.13967519  0.85271269  0.50336062 -1.77074   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.52126  0.64835  0.55492 -0.34961]
 [-0.14742 -0.57206  0.80686  0.97045]
 [ 0.84057 -0.50239 -0.20261  0.4342 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.52126     0.64835     0.55492    -0.35000316]
 [-0.14742    -0.57206     0.80686     0.98019919]
 [ 0.84057    -0.50239    -0.20261     0.4225914 ]
 [ 0.          0.          0.          1.        ]]"
1679,2026-08-24 12:32:21.950456-07:00,2026-08-24 12:32:21.957435-07:00,0 days 00:00:00.006979,"[[-0.81036839  0.17862379 -0.55802923  0.03625   ]
 [-0.5700792  -0.46033593  0.68051491 -0.1891    ]
 [-0.13532475  0.86958862  0.47487139 -1.77116   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.49898  0.6815   0.53533 -0.35001]
 [-0.12847 -0.55273  0.8234   0.9705 ]
 [ 0.85704 -0.47964 -0.18825  0.43421]
 [ 0.       0.       0.       1.     ]]","[[ 0.49898     0.6815      0.53533    -0.35034507]
 [-0.12847    -0.55273     0.8234      0.98019856]
 [ 0.85704    -0.47964    -0.18825     0.42255724]
 [ 0.          0.          0.          1.        ]]"
1680,2026-08-24 12:32:21.979377-07:00,2026-08-24 12:32:21.957435-07:00,0 days 00:00:00.021942,"[[-0.81036839  0.17862379 -0.55802923  0.03625   ]
 [-0.5700792  -0.46033593  0.68051491 -0.1891    ]
 [-0.13532475  0.86958862  0.47487139 -1.77116   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.49898  0.6815   0.53533 -0.35001]
 [-0.12847 -0.55273  0.8234   0.9705 ]
 [ 0.85704 -0.47964 -0.18825  0.43421]
 [ 0.       0.       0.       1.     ]]","[[ 0.49898     0.6815      0.53533    -0.35034507]
 [-0.12847    -0.55273     0.8234      0.98019856]
 [ 0.85704    -0.47964    -0.18825     0.42255724]
 [ 0.          0.          0.          1.        ]]"
1681,2026-08-24 12:32:22.018273-07:00,2026-08-24 12:32:22.002315-07:00,0 days 00:00:00.015958,"[[-0.82466939  0.1523345  -0.54471515  0.03643   ]
 [-0.55038794 -0.43808222  0.71074404 -0.18869   ]
 [-0.13035919  0.8859335   0.44511607 -1.77165   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.47607  0.71269  0.51519 -0.3504 ]
 [-0.11054 -0.5327   0.83906  0.97054]
 [ 0.87243 -0.4564  -0.17483  0.43421]
 [ 0.       0.       0.       1.     ]]","[[ 0.47607     0.71269     0.51519    -0.3506753 ]
 [-0.11054    -0.5327      0.83906     0.98019076]
 [ 0.87243    -0.4564     -0.17483     0.422516  ]
 [ 0.          0.          0.          1.        ]]"
1682,2026-08-24 12:32:22.050187-07:00,2026-08-24 12:32:22.062155-07:00,0 days 00:00:00.011968,"[[-0.84720098  0.10665265 -0.52045721  0.03668   ]
 [-0.51617546 -0.39712187  0.7588525  -0.18792   ]
 [-0.12575131  0.91154782  0.39149352 -1.77243   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.44765  0.74786  0.49022 -0.35086]
 [-0.09017 -0.50767  0.85682  0.97058]
 [ 0.88965 -0.42776 -0.15982  0.43419]
 [ 0.       0.       0.       1.     ]]","[[ 0.44765     0.74786     0.49022    -0.35106101]
 [-0.09017    -0.50767     0.85682     0.98017614]
 [ 0.88965    -0.42776    -0.15982     0.42244979]
 [ 0.          0.          0.          1.        ]]"
1683,2026-08-24 12:32:22.084097-07:00,2026-08-24 12:32:22.062155-07:00,0 days 00:00:00.021942,"[[-0.84720098  0.10665265 -0.52045721  0.03668   ]
 [-0.51617546 -0.39712187  0.7588525  -0.18792   ]
 [-0.12575131  0.91154782  0.39149352 -1.77243   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.44765  0.74786  0.49022 -0.35086]
 [-0.09017 -0.50767  0.85682  0.97058]
 [ 0.88965 -0.42776 -0.15982  0.43419]
 [ 0.       0.       0.       1.     ]]","[[ 0.44765     0.74786     0.49022    -0.35106101]
 [-0.09017    -0.50767     0.85682     0.98017614]
 [ 0.88965    -0.42776    -0.15982     0.42244979]
 [ 0.          0.          0.          1.        ]]"
1684,2026-08-24 12:32:22.116011-07:00,2026-08-24 12:32:22.121994-07:00,0 days 00:00:00.005983,"[[-0.85428089  0.09194523 -0.51161531  0.03679   ]
 [-0.50476044 -0.38186169  0.77420834 -0.1877    ]
 [-0.12418153  0.91963456  0.37262746 -1.7727    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.43117  0.76665  0.47575 -0.35112]
 [-0.07922 -0.49308  0.86637  0.97059]
 [ 0.89879 -0.41124 -0.15187  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.43117     0.76665     0.47575    -0.35127784]
 [-0.07922    -0.49308     0.86637     0.98015681]
 [ 0.89879    -0.41124    -0.15187     0.42240509]
 [ 0.          0.          0.          1.        ]]"
1685,2026-08-24 12:32:22.154906-07:00,2026-08-24 12:32:22.181834-07:00,0 days 00:00:00.026928,"[[-0.85884523  0.08351635 -0.50538093  0.03685   ]
 [-0.49723736 -0.37292486  0.78337862 -0.18754   ]
 [-0.12304419  0.92409527  0.36181219 -1.77293   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.4178   0.78112  0.46401 -0.35133]
 [-0.07075 -0.48119  0.87376  0.97059]
 [ 0.90578 -0.39788 -0.14578  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.4178      0.78112     0.46401    -0.35145282]
 [-0.07075    -0.48119     0.87376     0.98013415]
 [ 0.90578    -0.39788    -0.14578     0.42238631]
 [ 0.          0.          0.          1.        ]]"
1686,2026-08-24 12:32:22.184826-07:00,2026-08-24 12:32:22.181834-07:00,0 days 00:00:00.002992,"[[-0.85884523  0.08351635 -0.50538093  0.03685   ]
 [-0.49723736 -0.37292486  0.78337862 -0.18754   ]
 [-0.12304419  0.92409527  0.36181219 -1.77293   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.4178   0.78112  0.46401 -0.35133]
 [-0.07075 -0.48119  0.87376  0.97059]
 [ 0.90578 -0.39788 -0.14578  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.4178      0.78112     0.46401    -0.35145282]
 [-0.07075    -0.48119     0.87376     0.98013415]
 [ 0.90578    -0.39788    -0.14578     0.42238631]
 [ 0.          0.          0.          1.        ]]"
1687,2026-08-24 12:32:22.215742-07:00,2026-08-24 12:32:22.241673-07:00,0 days 00:00:00.025931,"[[-0.86083473  0.08112739 -0.50237627  0.03685   ]
 [-0.49403622 -0.3699674   0.78679879 -0.18744   ]
 [-0.12203191  0.9254958   0.35856065 -1.77297   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.41459  0.78448  0.46119 -0.35138]
 [-0.06877 -0.47834  0.87548  0.97058]
 [ 0.9074  -0.39469 -0.14437  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.41459     0.78448     0.46119    -0.35149443]
 [-0.06877    -0.47834     0.87548     0.98011878]
 [ 0.9074     -0.39469    -0.14437     0.42238194]
 [ 0.          0.          0.          1.        ]]"
1688,2026-08-24 12:32:22.252644-07:00,2026-08-24 12:32:22.241673-07:00,0 days 00:00:00.010971,"[[-0.86083473  0.08112739 -0.50237627  0.03685   ]
 [-0.49403622 -0.3699674   0.78679879 -0.18744   ]
 [-0.12203191  0.9254958   0.35856065 -1.77297   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.41459  0.78448  0.46119 -0.35138]
 [-0.06877 -0.47834  0.87548  0.97058]
 [ 0.9074  -0.39469 -0.14437  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.41459     0.78448     0.46119    -0.35149443]
 [-0.06877    -0.47834     0.87548     0.98011878]
 [ 0.9074     -0.39469    -0.14437     0.42238194]
 [ 0.          0.          0.          1.        ]]"
1689,2026-08-24 12:32:22.284066-07:00,2026-08-24 12:32:22.287058-07:00,0 days 00:00:00.002992,"[[-0.86045081  0.08055686 -0.50312523  0.03684   ]
 [-0.49451607 -0.36998842  0.7864874  -0.18741   ]
 [-0.12279355  0.92553723  0.3581935  -1.77298   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.41483  0.7843   0.46129 -0.35138]
 [-0.06892 -0.47842  0.87542  0.97058]
 [ 0.90729 -0.39494 -0.14441  0.43417]
 [ 0.       0.       0.       1.     ]]","[[ 0.41483     0.7843      0.46129    -0.35149616]
 [-0.06892    -0.47842     0.87542     0.98011989]
 [ 0.90729    -0.39494    -0.14441     0.42238279]
 [ 0.          0.          0.          1.        ]]"
