frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
2114,2026-08-04 14:12:44.237358-07:00,2026-08-04 14:12:44.239352-07:00,0 days 00:00:00.001994,"[[-0.58447384  0.48183858 -0.65285673  0.27696   ]
 [ 0.16096929 -0.71974792 -0.67531609  0.04165   ]
 [-0.79528562 -0.49979447  0.34311262 -1.80186   ]
 [ 0.          0.          0.          1.        ]]","[[-0.7481  -0.22291  0.62502  0.12037]
 [-0.6176   0.5784  -0.53294  0.96815]
 [-0.24272 -0.78471 -0.57037  0.19628]
 [ 0.       0.       0.       1.     ]]","[[-0.7481     -0.22291     0.62502     0.13514854]
 [-0.6176      0.5784     -0.53294     0.96986124]
 [-0.24272    -0.78471    -0.57037     0.19334331]
 [ 0.          0.          0.          1.        ]]"
2115,2026-08-04 14:12:44.273261-07:00,2026-08-04 14:12:44.299191-07:00,0 days 00:00:00.025930,"[[-0.59032281  0.4721404  -0.65467735  0.2777    ]
 [ 0.17283308 -0.71833175 -0.67389036  0.04184   ]
 [-0.78844639 -0.51096275  0.34244614 -1.8014    ]
 [ 0.          0.          0.          1.        ]]","[[-0.75276 -0.2066   0.62504  0.1203 ]
 [-0.61318  0.56551 -0.55155  0.9688 ]
 [-0.23952 -0.79845 -0.55237  0.19554]
 [ 0.       0.       0.       1.     ]]","[[-0.75276    -0.2066      0.62504     0.13513186]
 [-0.61318     0.56551    -0.55155     0.97027475]
 [-0.23952    -0.79845    -0.55237     0.19274683]
 [ 0.          0.          0.          1.        ]]"
2116,2026-08-04 14:12:44.304179-07:00,2026-08-04 14:12:44.299191-07:00,0 days 00:00:00.004988,"[[-0.59032281  0.4721404  -0.65467735  0.2777    ]
 [ 0.17283308 -0.71833175 -0.67389036  0.04184   ]
 [-0.78844639 -0.51096275  0.34244614 -1.8014    ]
 [ 0.          0.          0.          1.        ]]","[[-0.75276 -0.2066   0.62504  0.1203 ]
 [-0.61318  0.56551 -0.55155  0.9688 ]
 [-0.23952 -0.79845 -0.55237  0.19554]
 [ 0.       0.       0.       1.     ]]","[[-0.75276    -0.2066      0.62504     0.13513186]
 [-0.61318     0.56551    -0.55155     0.97027475]
 [-0.23952    -0.79845    -0.55237     0.19274683]
 [ 0.          0.          0.          1.        ]]"
2117,2026-08-04 14:12:44.337105-07:00,2026-08-04 14:12:44.344072-07:00,0 days 00:00:00.006967,"[[-0.59879905  0.46092829 -0.65496931  0.27821   ]
 [ 0.18149514 -0.71842207 -0.67151265  0.042     ]
 [-0.78006359 -0.52097488  0.34653422 -1.80109   ]
 [ 0.          0.          0.          1.        ]]","[[-0.75303 -0.20229  0.62613  0.12028]
 [-0.61434  0.55697 -0.5589   0.96905]
 [-0.23567 -0.80552 -0.54368  0.19529]
 [ 0.       0.       0.       1.     ]]","[[-0.75303    -0.20229     0.62613     0.13512584]
 [-0.61434     0.55697    -0.5589      0.97046448]
 [-0.23567    -0.80552    -0.54368     0.19253984]
 [ 0.          0.          0.          1.        ]]"
2118,2026-08-04 14:12:44.370999-07:00,2026-08-04 14:12:44.344072-07:00,0 days 00:00:00.026927,"[[-0.59879905  0.46092829 -0.65496931  0.27821   ]
 [ 0.18149514 -0.71842207 -0.67151265  0.042     ]
 [-0.78006359 -0.52097488  0.34653422 -1.80109   ]
 [ 0.          0.          0.          1.        ]]","[[-0.75303 -0.20229  0.62613  0.12028]
 [-0.61434  0.55697 -0.5589   0.96905]
 [-0.23567 -0.80552 -0.54368  0.19529]
 [ 0.       0.       0.       1.     ]]","[[-0.75303    -0.20229     0.62613     0.13512584]
 [-0.61434     0.55697    -0.5589      0.97046448]
 [-0.23567    -0.80552    -0.54368     0.19253984]
 [ 0.          0.          0.          1.        ]]"
2119,2026-08-04 14:12:44.404908-07:00,2026-08-04 14:12:44.403911-07:00,0 days 00:00:00.000997,"[[-0.606195    0.4529722  -0.65371539  0.27861   ]
 [ 0.1856222  -0.71867478 -0.67011264  0.04209   ]
 [-0.77335116 -0.52756302  0.35157537 -1.80083   ]
 [ 0.          0.          0.          1.        ]]","[[-0.75367 -0.19681  0.62709  0.12027]
 [-0.61601  0.54418 -0.56956  0.96935]
 [-0.22916 -0.81556 -0.53137  0.19495]
 [ 0.       0.       0.       1.     ]]","[[-0.75367    -0.19681     0.62709     0.13513274]
 [-0.61601     0.54418    -0.56956     0.97067691]
 [-0.22916    -0.81556    -0.53137     0.19224872]
 [ 0.          0.          0.          1.        ]]"
2120,2026-08-04 14:12:44.441809-07:00,2026-08-04 14:12:44.463749-07:00,0 days 00:00:00.021940,"[[-0.61123822  0.44749398 -0.65279168  0.27883   ]
 [ 0.18822959 -0.71894741 -0.6690921   0.04207   ]
 [-0.76873757 -0.53184938  0.35521653 -1.80075   ]
 [ 0.          0.          0.          1.        ]]","[[-0.75074 -0.1994   0.62979  0.12037]
 [-0.62131  0.53703 -0.5706   0.96952]
 [-0.22444 -0.81966 -0.52706  0.19471]
 [ 0.       0.       0.       1.     ]]","[[-0.75074    -0.1994      0.62979     0.13522634]
 [-0.62131     0.53703    -0.5706      0.97089693]
 [-0.22444    -0.81966    -0.52706     0.19199802]
 [ 0.          0.          0.          1.        ]]"
2121,2026-08-04 14:12:44.472726-07:00,2026-08-04 14:12:44.463749-07:00,0 days 00:00:00.008977,"[[-0.61123822  0.44749398 -0.65279168  0.27883   ]
 [ 0.18822959 -0.71894741 -0.6690921   0.04207   ]
 [-0.76873757 -0.53184938  0.35521653 -1.80075   ]
 [ 0.          0.          0.          1.        ]]","[[-0.75074 -0.1994   0.62979  0.12037]
 [-0.62131  0.53703 -0.5706   0.96952]
 [-0.22444 -0.81966 -0.52706  0.19471]
 [ 0.       0.       0.       1.     ]]","[[-0.75074    -0.1994      0.62979     0.13522634]
 [-0.62131     0.53703    -0.5706      0.97089693]
 [-0.22444    -0.81966    -0.52706     0.19199802]
 [ 0.          0.          0.          1.        ]]"
2122,2026-08-04 14:12:44.505638-07:00,2026-08-04 14:12:44.508630-07:00,0 days 00:00:00.002992,"[[-0.61535076  0.44475881 -0.65079416  0.27906   ]
 [ 0.18452728 -0.72139577 -0.6674862   0.04202   ]
 [-0.76635052 -0.53082742  0.3618413  -1.80065   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74888 -0.20306  0.63083  0.12047]
 [-0.62485  0.53348 -0.57005  0.96956]
 [-0.22078 -0.82108 -0.52639  0.19462]
 [ 0.       0.       0.       1.     ]]","[[-0.74888    -0.20306     0.63083     0.13531553]
 [-0.62485     0.53348    -0.57005     0.97098279]
 [-0.22078    -0.82108    -0.52639     0.19187299]
 [ 0.          0.          0.          1.        ]]"
2123,2026-08-04 14:12:44.537553-07:00,2026-08-04 14:12:44.508630-07:00,0 days 00:00:00.028923,"[[-0.61535076  0.44475881 -0.65079416  0.27906   ]
 [ 0.18452728 -0.72139577 -0.6674862   0.04202   ]
 [-0.76635052 -0.53082742  0.3618413  -1.80065   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74888 -0.20306  0.63083  0.12047]
 [-0.62485  0.53348 -0.57005  0.96956]
 [-0.22078 -0.82108 -0.52639  0.19462]
 [ 0.       0.       0.       1.     ]]","[[-0.74888    -0.20306     0.63083     0.13531553]
 [-0.62485     0.53348    -0.57005     0.97098279]
 [-0.22078    -0.82108    -0.52639     0.19187299]
 [ 0.          0.          0.          1.        ]]"
2124,2026-08-04 14:12:44.568468-07:00,2026-08-04 14:12:44.568469-07:00,0 days 00:00:00.000001,"[[-0.61965988  0.44248018 -0.64825375  0.27916   ]
 [ 0.17993293 -0.72385322 -0.66607856  0.04192   ]
 [-0.76396713 -0.52938436  0.36892605 -1.80047   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74566 -0.20782  0.63309  0.12065]
 [-0.63055  0.52722 -0.5696   0.96961]
 [-0.2154  -0.82392 -0.52417  0.19449]
 [ 0.       0.       0.       1.     ]]","[[-0.74566    -0.20782     0.63309     0.13548142]
 [-0.63055     0.52722    -0.5696      0.97110227]
 [-0.2154     -0.82392    -0.52417     0.19170386]
 [ 0.          0.          0.          1.        ]]"
2125,2026-08-04 14:12:44.605369-07:00,2026-08-04 14:12:44.628309-07:00,0 days 00:00:00.022940,"[[-0.62502821  0.43935343 -0.64521958  0.27929   ]
 [ 0.17501518 -0.72665041 -0.66434093  0.0419    ]
 [-0.76072954 -0.52815504  0.37728348 -1.80034   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74333 -0.21272  0.6342   0.12073]
 [-0.63553  0.52042 -0.57032  0.96966]
 [-0.20873 -0.82699 -0.52203  0.19448]
 [ 0.       0.       0.       1.     ]]","[[-0.74333    -0.21272     0.6342      0.13554596]
 [-0.63553     0.52042    -0.57032     0.97120184]
 [-0.20873    -0.82699    -0.52203     0.19163922]
 [ 0.          0.          0.          1.        ]]"
2126,2026-08-04 14:12:44.639281-07:00,2026-08-04 14:12:44.628309-07:00,0 days 00:00:00.010972,"[[-0.62502821  0.43935343 -0.64521958  0.27929   ]
 [ 0.17501518 -0.72665041 -0.66434093  0.0419    ]
 [-0.76072954 -0.52815504  0.37728348 -1.80034   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74333 -0.21272  0.6342   0.12073]
 [-0.63553  0.52042 -0.57032  0.96966]
 [-0.20873 -0.82699 -0.52203  0.19448]
 [ 0.       0.       0.       1.     ]]","[[-0.74333    -0.21272     0.6342      0.13554596]
 [-0.63553     0.52042    -0.57032     0.97120184]
 [-0.20873    -0.82699    -0.52203     0.19163922]
 [ 0.          0.          0.          1.        ]]"
2127,2026-08-04 14:12:44.671194-07:00,2026-08-04 14:12:44.688147-07:00,0 days 00:00:00.016953,"[[-0.6362767   0.43314562 -0.63838611  0.2794    ]
 [ 0.16449965 -0.73229591 -0.66081961  0.0419    ]
 [-0.75371866 -0.52547842  0.39469053 -1.80002   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74079 -0.21975  0.63478  0.1208 ]
 [-0.64181  0.51047 -0.57227  0.96968]
 [-0.19828 -0.83134 -0.51919  0.19452]
 [ 0.       0.       0.       1.     ]]","[[-0.74079    -0.21975     0.63478     0.13559281]
 [-0.64181     0.51047    -0.57227     0.97127393]
 [-0.19828    -0.83134    -0.51919     0.19158849]
 [ 0.          0.          0.          1.        ]]"
2128,2026-08-04 14:12:44.706099-07:00,2026-08-04 14:12:44.688147-07:00,0 days 00:00:00.017952,"[[-0.6362767   0.43314562 -0.63838611  0.2794    ]
 [ 0.16449965 -0.73229591 -0.66081961  0.0419    ]
 [-0.75371866 -0.52547842  0.39469053 -1.80002   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74079 -0.21975  0.63478  0.1208 ]
 [-0.64181  0.51047 -0.57227  0.96968]
 [-0.19828 -0.83134 -0.51919  0.19452]
 [ 0.       0.       0.       1.     ]]","[[-0.74079    -0.21975     0.63478     0.13559281]
 [-0.64181     0.51047    -0.57227     0.97127393]
 [-0.19828    -0.83134    -0.51919     0.19158849]
 [ 0.          0.          0.          1.        ]]"
2129,2026-08-04 14:12:44.738013-07:00,2026-08-04 14:12:44.747987-07:00,0 days 00:00:00.009974,"[[-0.64328913  0.42990463 -0.63353066  0.27947   ]
 [ 0.1553984  -0.73693133 -0.65786286  0.04195   ]
 [-0.74968689 -0.52164568  0.40725343 -1.79986   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73706 -0.23022  0.6354   0.12086]
 [-0.64989  0.49942 -0.57291  0.96972]
 [-0.18544 -0.83521 -0.51772  0.19457]
 [ 0.       0.       0.       1.     ]]","[[-0.73706    -0.23022     0.6354      0.13561648]
 [-0.64989     0.49942    -0.57291     0.97139965]
 [-0.18544    -0.83521    -0.51772     0.19150682]
 [ 0.          0.          0.          1.        ]]"
2130,2026-08-04 14:12:44.770925-07:00,2026-08-04 14:12:44.792866-07:00,0 days 00:00:00.021941,"[[-0.64613383  0.42845939 -0.63161193  0.27949   ]
 [ 0.15215484 -0.73863325 -0.65671138  0.04196   ]
 [-0.74790372 -0.52042625  0.41206376 -1.79975   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73642 -0.23301  0.63514  0.12088]
 [-0.65169  0.49639 -0.5735   0.96975]
 [-0.18165 -0.83624 -0.5174   0.19457]
 [ 0.       0.       0.       1.     ]]","[[-0.73642    -0.23301     0.63514     0.13562659]
 [-0.65169     0.49639    -0.5735      0.97144427]
 [-0.18165    -0.83624    -0.5174      0.19146681]
 [ 0.          0.          0.          1.        ]]"
2131,2026-08-04 14:12:44.806829-07:00,2026-08-04 14:12:44.792866-07:00,0 days 00:00:00.013963,"[[-0.64613383  0.42845939 -0.63161193  0.27949   ]
 [ 0.15215484 -0.73863325 -0.65671138  0.04196   ]
 [-0.74790372 -0.52042625  0.41206376 -1.79975   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73642 -0.23301  0.63514  0.12088]
 [-0.65169  0.49639 -0.5735   0.96975]
 [-0.18165 -0.83624 -0.5174   0.19457]
 [ 0.       0.       0.       1.     ]]","[[-0.73642    -0.23301     0.63514     0.13562659]
 [-0.65169     0.49639    -0.5735      0.97144427]
 [-0.18165    -0.83624    -0.5174      0.19146681]
 [ 0.          0.          0.          1.        ]]"
2132,2026-08-04 14:12:44.839740-07:00,2026-08-04 14:12:44.852705-07:00,0 days 00:00:00.012965,"[[-0.64677731  0.42820939 -0.63112268  0.27952   ]
 [ 0.1514843  -0.73889416 -0.65657286  0.04194   ]
 [-0.74748353 -0.52026161  0.41303297 -1.79968   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73752 -0.23302  0.63384  0.12092]
 [-0.65088  0.49552 -0.57517  0.96978]
 [-0.18006 -0.83676 -0.51713  0.19454]
 [ 0.       0.       0.       1.     ]]","[[-0.73752    -0.23302     0.63384     0.13566613]
 [-0.65088     0.49552    -0.57517     0.97144833]
 [-0.18006    -0.83676    -0.51713     0.19142138]
 [ 0.          0.          0.          1.        ]]"
2133,2026-08-04 14:12:44.871655-07:00,2026-08-04 14:12:44.852705-07:00,0 days 00:00:00.018950,"[[-0.64677731  0.42820939 -0.63112268  0.27952   ]
 [ 0.1514843  -0.73889416 -0.65657286  0.04194   ]
 [-0.74748353 -0.52026161  0.41303297 -1.79968   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73752 -0.23302  0.63384  0.12092]
 [-0.65088  0.49552 -0.57517  0.96978]
 [-0.18006 -0.83676 -0.51713  0.19454]
 [ 0.       0.       0.       1.     ]]","[[-0.73752    -0.23302     0.63384     0.13566613]
 [-0.65088     0.49552    -0.57517     0.97144833]
 [-0.18006    -0.83676    -0.51713     0.19142138]
 [ 0.          0.          0.          1.        ]]"
2134,2026-08-04 14:12:44.904567-07:00,2026-08-04 14:12:44.913020-07:00,0 days 00:00:00.008453,"[[-0.64852188  0.42672971 -0.63033414  0.27953   ]
 [ 0.1511191  -0.73942312 -0.65606133  0.04189   ]
 [-0.74604449 -0.52072565  0.41504506 -1.79961   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73908 -0.2325   0.63222  0.12101]
 [-0.65012  0.49195 -0.57908  0.96979]
 [-0.17638 -0.83901 -0.51474  0.19457]
 [ 0.       0.       0.       1.     ]]","[[-0.73908    -0.2325      0.63222     0.13575771]
 [-0.65012     0.49195    -0.57908     0.97141057]
 [-0.17638    -0.83901    -0.51474     0.19143333]
 [ 0.          0.          0.          1.        ]]"
2135,2026-08-04 14:12:44.937953-07:00,2026-08-04 14:12:44.957899-07:00,0 days 00:00:00.019946,"[[-0.65000765  0.42553069 -0.62961391  0.27956   ]
 [ 0.15112724 -0.73958437 -0.65587767  0.04184   ]
 [-0.74474869 -0.52147732  0.41642622 -1.79957   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73983 -0.23223  0.63145  0.12111]
 [-0.64974  0.49021 -0.58097  0.96984]
 [-0.17462 -0.8401  -0.51356  0.19459]
 [ 0.       0.       0.       1.     ]]","[[-0.73983    -0.23223     0.63145     0.13585856]
 [-0.64974     0.49021    -0.58097     0.97143734]
 [-0.17462    -0.8401     -0.51356     0.19144507]
 [ 0.          0.          0.          1.        ]]"
2136,2026-08-04 14:12:44.967872-07:00,2026-08-04 14:12:44.957899-07:00,0 days 00:00:00.009973,"[[-0.65000765  0.42553069 -0.62961391  0.27956   ]
 [ 0.15112724 -0.73958437 -0.65587767  0.04184   ]
 [-0.74474869 -0.52147732  0.41642622 -1.79957   ]
 [ 0.          0.          0.          1.        ]]","[[-0.73983 -0.23223  0.63145  0.12111]
 [-0.64974  0.49021 -0.58097  0.96984]
 [-0.17462 -0.8401  -0.51356  0.19459]
 [ 0.       0.       0.       1.     ]]","[[-0.73983    -0.23223     0.63145     0.13585856]
 [-0.64974     0.49021    -0.58097     0.97143734]
 [-0.17462    -0.8401     -0.51356     0.19144507]
 [ 0.          0.          0.          1.        ]]"
2137,2026-08-04 14:12:45.006768-07:00,2026-08-04 14:12:45.017742-07:00,0 days 00:00:00.010974,"[[-0.6505873   0.42478078 -0.6295216   0.27954   ]
 [ 0.15130889 -0.73981515 -0.65557544  0.04175   ]
 [-0.74420547 -0.52176127  0.41704123 -1.79945   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74008 -0.23242  0.63107  0.1212 ]
 [-0.64969  0.48951 -0.58163  0.9699 ]
 [-0.17373 -0.84045 -0.51328  0.1946 ]
 [ 0.       0.       0.       1.     ]]","[[-0.74008    -0.23242     0.63107     0.13594761]
 [-0.64969     0.48951    -0.58163     0.97149017]
 [-0.17373    -0.84045    -0.51328     0.19144772]
 [ 0.          0.          0.          1.        ]]"
2138,2026-08-04 14:12:45.036691-07:00,2026-08-04 14:12:45.017742-07:00,0 days 00:00:00.018949,"[[-0.6505873   0.42478078 -0.6295216   0.27954   ]
 [ 0.15130889 -0.73981515 -0.65557544  0.04175   ]
 [-0.74420547 -0.52176127  0.41704123 -1.79945   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74008 -0.23242  0.63107  0.1212 ]
 [-0.64969  0.48951 -0.58163  0.9699 ]
 [-0.17373 -0.84045 -0.51328  0.1946 ]
 [ 0.       0.       0.       1.     ]]","[[-0.74008    -0.23242     0.63107     0.13594761]
 [-0.64969     0.48951    -0.58163     0.97149017]
 [-0.17373    -0.84045    -0.51328     0.19144772]
 [ 0.          0.          0.          1.        ]]"
2139,2026-08-04 14:12:45.071597-07:00,2026-08-04 14:12:45.077582-07:00,0 days 00:00:00.005985,"[[-0.65143918  0.42443889 -0.62887091  0.27955   ]
 [ 0.15089452 -0.73983937 -0.65564362  0.0417    ]
 [-0.7435441  -0.52200512  0.41791485 -1.79943   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74019 -0.23248  0.63093  0.12124]
 [-0.64964  0.48933 -0.58183  0.96994]
 [-0.17347 -0.84054 -0.51322  0.19461]
 [ 0.       0.       0.       1.     ]]","[[-0.74019    -0.23248     0.63093     0.13598747]
 [-0.64964     0.48933    -0.58183     0.9715276 ]
 [-0.17347    -0.84054    -0.51322     0.19145536]
 [ 0.          0.          0.          1.        ]]"
2140,2026-08-04 14:12:45.108499-07:00,2026-08-04 14:12:45.137998-07:00,0 days 00:00:00.029499,"[[-0.6509703   0.42433368 -0.6294272   0.27955   ]
 [ 0.15149159 -0.73987283 -0.65546815  0.04167   ]
 [-0.7438333  -0.52204323  0.41735225 -1.79936   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74019 -0.23249  0.63092  0.12126]
 [-0.64964  0.48933 -0.58183  0.96996]
 [-0.17346 -0.84054 -0.51323  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74019    -0.23249     0.63092     0.13600737]
 [-0.64964     0.48933    -0.58183     0.9715476 ]
 [-0.17346    -0.84054    -0.51323     0.19147514]
 [ 0.          0.          0.          1.        ]]"
2141,2026-08-04 14:12:45.139993-07:00,2026-08-04 14:12:45.137998-07:00,0 days 00:00:00.001995,"[[-0.6509703   0.42433368 -0.6294272   0.27955   ]
 [ 0.15149159 -0.73987283 -0.65546815  0.04167   ]
 [-0.7438333  -0.52204323  0.41735225 -1.79936   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74019 -0.23249  0.63092  0.12126]
 [-0.64964  0.48933 -0.58183  0.96996]
 [-0.17346 -0.84054 -0.51323  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74019    -0.23249     0.63092     0.13600737]
 [-0.64964     0.48933    -0.58183     0.9715476 ]
 [-0.17346    -0.84054    -0.51323     0.19147514]
 [ 0.          0.          0.          1.        ]]"
2142,2026-08-04 14:12:45.171906-07:00,2026-08-04 14:12:45.197836-07:00,0 days 00:00:00.025930,"[[-0.65252104  0.4237896  -0.62818681  0.27953   ]
 [ 0.15118758 -0.73951699 -0.65593974  0.04167   ]
 [-0.74253525 -0.52298853  0.41847867 -1.79935   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74084 -0.23347  0.6298   0.12126]
 [-0.64931  0.48893 -0.58253  0.96997]
 [-0.17193 -0.8405  -0.51382  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74084    -0.23347     0.6298      0.13600358]
 [-0.64931     0.48893    -0.58253     0.97154683]
 [-0.17193    -0.8405     -0.51382     0.1914518 ]
 [ 0.          0.          0.          1.        ]]"
2143,2026-08-04 14:12:45.206812-07:00,2026-08-04 14:12:45.197836-07:00,0 days 00:00:00.008976,"[[-0.65252104  0.4237896  -0.62818681  0.27953   ]
 [ 0.15118758 -0.73951699 -0.65593974  0.04167   ]
 [-0.74253525 -0.52298853  0.41847867 -1.79935   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74084 -0.23347  0.6298   0.12126]
 [-0.64931  0.48893 -0.58253  0.96997]
 [-0.17193 -0.8405  -0.51382  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74084    -0.23347     0.6298      0.13600358]
 [-0.64931     0.48893    -0.58253     0.97154683]
 [-0.17193    -0.8405     -0.51382     0.1914518 ]
 [ 0.          0.          0.          1.        ]]"
2144,2026-08-04 14:12:45.237729-07:00,2026-08-04 14:12:45.242715-07:00,0 days 00:00:00.004986,"[[-0.65253595  0.42397362 -0.62804713  0.27956   ]
 [ 0.150293   -0.73994346 -0.65566431  0.04167   ]
 [-0.74270374 -0.52223562  0.41911944 -1.79934   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74123 -0.23455  0.62894  0.12127]
 [-0.64929  0.48824 -0.58314  0.96997]
 [-0.1703  -0.8406  -0.51419  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74123    -0.23455     0.62894     0.13600942]
 [-0.64929     0.48824    -0.58314     0.97154051]
 [-0.1703     -0.8406     -0.51419     0.19142952]
 [ 0.          0.          0.          1.        ]]"
2145,2026-08-04 14:12:45.271639-07:00,2026-08-04 14:12:45.242715-07:00,0 days 00:00:00.028924,"[[-0.65253595  0.42397362 -0.62804713  0.27956   ]
 [ 0.150293   -0.73994346 -0.65566431  0.04167   ]
 [-0.74270374 -0.52223562  0.41911944 -1.79934   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74123 -0.23455  0.62894  0.12127]
 [-0.64929  0.48824 -0.58314  0.96997]
 [-0.1703  -0.8406  -0.51419  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74123    -0.23455     0.62894     0.13600942]
 [-0.64929     0.48824    -0.58314     0.97154051]
 [-0.1703     -0.8406     -0.51419     0.19142952]
 [ 0.          0.          0.          1.        ]]"
2146,2026-08-04 14:12:45.305547-07:00,2026-08-04 14:12:45.302554-07:00,0 days 00:00:00.002993,"[[-0.65269691  0.42367465 -0.62808163  0.27956   ]
 [ 0.14958435 -0.74063534 -0.65504489  0.04166   ]
 [-0.74270537 -0.52149696  0.4200353  -1.79929   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74142 -0.23476  0.62864  0.12129]
 [-0.6493   0.48753 -0.58372  0.97001]
 [-0.16945 -0.84095 -0.5139   0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74142    -0.23476     0.62864     0.13602859]
 [-0.6493      0.48753    -0.58372     0.97157482]
 [-0.16945    -0.84095    -0.5139      0.19142273]
 [ 0.          0.          0.          1.        ]]"
2147,2026-08-04 14:12:45.340453-07:00,2026-08-04 14:12:45.362394-07:00,0 days 00:00:00.021941,"[[-0.65370713  0.42345088 -0.62718127  0.27957   ]
 [ 0.15000382 -0.73983173 -0.65585658  0.04165   ]
 [-0.74173166 -0.52281771  0.42011403 -1.79927   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74143 -0.23493  0.62856  0.1213 ]
 [-0.64944  0.4869  -0.58408  0.97003]
 [-0.16882 -0.84127 -0.51358  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74143    -0.23493     0.62856     0.1360379 ]
 [-0.64944     0.4869     -0.58408     0.97159282]
 [-0.16882    -0.84127    -0.51358     0.19141875]
 [ 0.          0.          0.          1.        ]]"
2148,2026-08-04 14:12:45.367381-07:00,2026-08-04 14:12:45.362394-07:00,0 days 00:00:00.004987,"[[-0.65370713  0.42345088 -0.62718127  0.27957   ]
 [ 0.15000382 -0.73983173 -0.65585658  0.04165   ]
 [-0.74173166 -0.52281771  0.42011403 -1.79927   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74143 -0.23493  0.62856  0.1213 ]
 [-0.64944  0.4869  -0.58408  0.97003]
 [-0.16882 -0.84127 -0.51358  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74143    -0.23493     0.62856     0.1360379 ]
 [-0.64944     0.4869     -0.58408     0.97159282]
 [-0.16882    -0.84127    -0.51358     0.19141875]
 [ 0.          0.          0.          1.        ]]"
2149,2026-08-04 14:12:45.404281-07:00,2026-08-04 14:12:45.408271-07:00,0 days 00:00:00.003990,"[[-0.65349649  0.42354367 -0.6273381   0.27956   ]
 [ 0.14974943 -0.74006907 -0.65564692  0.04165   ]
 [-0.74196863 -0.52240648  0.42020711 -1.79925   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74134 -0.23505  0.62862  0.1213 ]
 [-0.64957  0.4868  -0.58403  0.97003]
 [-0.16874 -0.8413  -0.51356  0.19463]
 [ 0.       0.       0.       1.     ]]","[[-0.74134    -0.23505     0.62862     0.13603748]
 [-0.64957     0.4868     -0.58403     0.9715948 ]
 [-0.16874    -0.8413     -0.51356     0.19141804]
 [ 0.          0.          0.          1.        ]]"
2150,2026-08-04 14:12:45.439193-07:00,2026-08-04 14:12:45.467116-07:00,0 days 00:00:00.027923,"[[-0.65310897  0.42364837 -0.62767088  0.27956   ]
 [ 0.15027735 -0.73987307 -0.65574733  0.04164   ]
 [-0.74220307 -0.52259918  0.41955298 -1.79922   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74137 -0.23498  0.62862  0.1213 ]
 [-0.64954  0.48678 -0.58408  0.97005]
 [-0.16876 -0.84133 -0.51351  0.19464]
 [ 0.       0.       0.       1.     ]]","[[-0.74137    -0.23498     0.62862     0.13603782]
 [-0.64954     0.48678    -0.58408     0.97161396]
 [-0.16876    -0.84133    -0.51351     0.19142876]
 [ 0.          0.          0.          1.        ]]"
2151,2026-08-04 14:12:45.473100-07:00,2026-08-04 14:12:45.467116-07:00,0 days 00:00:00.005984,"[[-0.65310897  0.42364837 -0.62767088  0.27956   ]
 [ 0.15027735 -0.73987307 -0.65574733  0.04164   ]
 [-0.74220307 -0.52259918  0.41955298 -1.79922   ]
 [ 0.          0.          0.          1.        ]]","[[-0.74137 -0.23498  0.62862  0.1213 ]
 [-0.64954  0.48678 -0.58408  0.97005]
 [-0.16876 -0.84133 -0.51351  0.19464]
 [ 0.       0.       0.       1.     ]]","[[-0.74137    -0.23498     0.62862     0.13603782]
 [-0.64954     0.48678    -0.58408     0.97161396]
 [-0.16876    -0.84133    -0.51351     0.19142876]
 [ 0.          0.          0.          1.        ]]"
